identifier_id,actor_id,identifier_type,identifier_value,source_id,first_seen,last_seen,confidence,status,observation_id
IDENT_004524,ACT_0039,handle,UmbraWarden,SRC_003105,2026-05-29T04:35:29Z,2026-07-11T04:35:29Z,0.1,duplicate_observation,OBS_010495
IDENT_004525,ACT_0052,handle,StormHollow,SRC_004536,2026-03-25T08:12:20Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,OBS_012833
IDENT_004526,ACT_0040,handle,FrostWolf,SRC_005175,2025-06-03T18:08:11Z,2025-12-04T18:08:11Z,0.16,duplicate_observation,OBS_011116
IDENT_004527,ACT_0049,handle,EmberSignal,SRC_005382,2026-05-24T01:19:15Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_003818
IDENT_004528,ACT_0050,handle,GhostCrow,SRC_003420,2026-11-08T00:00:00Z,2026-09-01T00:00:00Z,0.56,duplicate_observation,OBS_000119
IDENT_004529,ACT_0004,handle,OnyxNode,SRC_001551,2026-05-17T04:44:17Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,OBS_014497
IDENT_004530,ACT_0017,handle,BlackCipher,SRC_001162,2026-09-03T11:28:43Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,
IDENT_004531,ACT_0007,handle,IronWolf81,SRC_004762,2024-12-04T13:12:42Z,2025-02-03T13:12:42Z,0.1,duplicate_observation,
IDENT_004532,ACT_0005,handle,CipherHollow,SRC_002303,2026-09-15T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,
IDENT_004533,ACT_0005,handle,SilentVector,SRC_000654,2026-07-14T07:09:23Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,OBS_012719
IDENT_004534,ACT_0038,handle,VectorVector,SRC_002406,2025-08-24T11:07:27Z,2025-10-19T11:07:27Z,0.37,duplicate_observation,OBS_005504
IDENT_004535,ACT_0006,handle,ShadowForge,SRC_004382,2024-02-26T08:56:39Z,2024-07-14T08:56:39Z,0.26,duplicate_observation,OBS_010304
IDENT_004536,ACT_0011,handle,StormMarrow12,SRC_005393,2026-05-15T12:53:27Z,2026-09-01T00:00:00Z,0.41,duplicate_observation,
IDENT_004537,ACT_0035,handle,RogueLedger,SRC_003336,2025-06-22T22:04:42Z,2026-09-01T00:00:00Z,0.35,duplicate_observation,OBS_011586
IDENT_004538,ACT_0038,handle,VectorVector,SRC_005059,2025-08-14T11:07:27Z,2025-10-19T11:07:27Z,0.18,duplicate_observation,OBS_002520
IDENT_004539,ACT_0032,handle,RuneEcho,SRC_005845,2025-07-20T17:55:46Z,2026-08-02T17:55:46Z,0.5,duplicate_observation,OBS_000260
IDENT_004540,ACT_0059,handle,VectorHex,SRC_001345,2026-09-20T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,OBS_014030
IDENT_004541,ACT_0035,handle,StormDrift,SRC_001514,2026-10-08T00:00:00Z,2026-09-01T00:00:00Z,0.27,duplicate_observation,OBS_009584
IDENT_004542,ACT_0054,handle,DarkRunner,SRC_004493,2026-06-24T15:36:14Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,OBS_003063
IDENT_004543,ACT_0047,handle,AshForge54,SRC_001718,2024-11-18T22:38:20Z,2026-02-26T22:38:20Z,0.31,duplicate_observation,
IDENT_004544,ACT_0006,handle,ForgeVector,SRC_003508,2024-08-31T08:56:39Z,2025-08-18T08:56:39Z,0.2,duplicate_observation,OBS_002752
IDENT_004545,ACT_0035,handle,StormDrift,SRC_005485,2026-10-18T00:00:00Z,2026-09-01T00:00:00Z,0.51,duplicate_observation,
IDENT_004546,ACT_0041,handle,RogueSpire80,SRC_005599,2025-01-09T19:31:51Z,2025-11-02T19:31:51Z,0.38,duplicate_observation,
IDENT_004547,ACT_0023,handle,SilverPulse,SRC_002775,2026-10-15T00:00:00Z,2026-09-01T00:00:00Z,0.61,duplicate_observation,OBS_013667
IDENT_004548,ACT_0044,handle,SilentNode,SRC_002267,2026-09-24T18:00:37Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_012094
IDENT_004549,ACT_0042,handle,AshFox60,SRC_002841,2025-07-11T00:56:31Z,2025-11-01T00:56:31Z,0.25,duplicate_observation,
IDENT_004550,ACT_0050,handle,ShadowNode,SRC_003160,2026-09-29T00:00:00Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,
IDENT_004551,ACT_0050,handle,CipherForge,SRC_002337,2026-10-24T00:00:00Z,2026-09-01T00:00:00Z,0.31,duplicate_observation,OBS_012530
IDENT_004552,ACT_0052,handle,ZeroTrace,SRC_002487,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.49,duplicate_observation,OBS_011248
IDENT_004553,ACT_0026,handle,RuneCrow,SRC_002150,2025-09-23T18:43:51Z,2026-02-21T18:43:51Z,0.35,duplicate_observation,OBS_008221
IDENT_004554,ACT_0011,handle,StormMarrow12,SRC_001817,2026-05-07T12:53:27Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_010122
IDENT_004555,ACT_0033,handle,TalonSentinel,SRC_002352,2025-08-02T01:20:48Z,2026-02-12T01:20:48Z,0.7,duplicate_observation,
IDENT_004556,ACT_0026,handle,BlackDrift,SRC_001227,2026-03-11T18:43:51Z,2026-09-01T00:00:00Z,0.49,duplicate_observation,OBS_003103
IDENT_004557,ACT_0052,handle,StormHollow,SRC_001471,2026-03-27T08:12:20Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_008343
IDENT_004558,ACT_0057,handle,CrimsonDrift,SRC_000506,2025-11-04T19:15:51Z,2026-09-01T00:00:00Z,0.34,duplicate_observation,OBS_000925
IDENT_004559,ACT_0002,handle,ShadowDrift,SRC_003538,2025-01-26T10:13:48Z,2025-02-28T10:13:48Z,0.36,duplicate_observation,
IDENT_004560,ACT_0015,handle,IronFalcon73,SRC_000159,2026-10-29T00:00:00Z,2026-09-01T00:00:00Z,0.38,duplicate_observation,
IDENT_004561,ACT_0046,handle,VectorSentinel,SRC_000474,2026-07-06T14:13:34Z,2026-09-01T00:00:00Z,0.45,duplicate_observation,OBS_011475
IDENT_004562,ACT_0056,handle,NightCrow,SRC_003606,2025-04-12T10:20:14Z,2026-01-10T10:20:14Z,0.25,duplicate_observation,OBS_004816
IDENT_004563,ACT_0056,handle,AshShade20,SRC_002671,2026-04-23T10:20:14Z,2026-09-01T00:00:00Z,0.61,duplicate_observation,
IDENT_004564,ACT_0035,handle,RogueDrift,SRC_004897,2026-11-08T00:00:00Z,2026-09-01T00:00:00Z,0.65,duplicate_observation,OBS_014165
IDENT_004565,ACT_0012,handle,CipherSpire,SRC_005462,2025-02-11T10:37:19Z,2025-10-29T10:37:19Z,0.21,duplicate_observation,
IDENT_004566,ACT_0012,handle,CipherSpire,SRC_000219,2025-02-16T10:37:19Z,2025-11-06T10:37:19Z,0.27,duplicate_observation,OBS_012304
IDENT_004567,ACT_0055,handle,StormRunner,SRC_001065,2024-03-31T04:37:32Z,2024-07-02T04:37:32Z,0.39,duplicate_observation,OBS_002514
IDENT_004568,ACT_0029,handle,GhostShade,SRC_000896,2024-05-23T22:51:37Z,2025-04-30T22:51:37Z,0.43,duplicate_observation,
IDENT_004569,ACT_0015,handle,NullCipher,SRC_000719,2025-10-24T12:12:24Z,2026-09-01T00:00:00Z,0.2,duplicate_observation,OBS_004147
IDENT_004570,ACT_0042,handle,CipherFalcon,SRC_001033,2025-11-07T00:56:31Z,2026-07-18T00:56:31Z,0.28,duplicate_observation,
IDENT_004571,ACT_0053,handle,OnyxFang,SRC_002199,2025-03-06T21:22:52Z,2026-03-25T21:22:52Z,0.49,duplicate_observation,OBS_001648
IDENT_004572,ACT_0013,handle,NightWarden,SRC_002004,2026-09-25T00:00:00Z,2026-09-01T00:00:00Z,0.4,duplicate_observation,OBS_005299
IDENT_004573,ACT_0029,handle,GhostShade,SRC_004150,2024-05-18T22:51:37Z,2025-04-27T22:51:37Z,0.1,duplicate_observation,OBS_001743
IDENT_004574,ACT_0006,handle,RogueRoot,SRC_002647,2025-09-17T08:56:39Z,2025-12-08T08:56:39Z,0.58,duplicate_observation,
IDENT_004575,ACT_0043,handle,CrimsonCrow,SRC_003785,2026-06-17T22:06:12Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,
IDENT_004576,ACT_0051,handle,SilverGrid,SRC_005530,2026-11-06T00:00:00Z,2026-09-01T00:00:00Z,0.63,duplicate_observation,
IDENT_004577,ACT_0056,handle,VoidNode,SRC_003517,2024-09-06T10:20:14Z,2025-04-03T10:20:14Z,0.1,duplicate_observation,OBS_003036
IDENT_004578,ACT_0012,handle,ObsidianRoot49,SRC_005778,2024-12-22T10:37:19Z,2025-01-25T10:37:19Z,0.1,duplicate_observation,OBS_000477
IDENT_004579,ACT_0008,handle,IronCrow,SRC_002293,2025-04-05T10:13:36Z,2025-09-09T10:13:36Z,0.23,duplicate_observation,
IDENT_004580,ACT_0051,handle,GreyEcho,SRC_001519,2026-07-06T11:41:03Z,2026-09-01T00:00:00Z,0.47,duplicate_observation,OBS_002109
IDENT_004581,ACT_0056,handle,NightCrow,SRC_001807,2025-04-05T10:20:14Z,2026-01-15T10:20:14Z,0.41,duplicate_observation,OBS_012001
IDENT_004582,ACT_0043,handle,CrimsonCrow,SRC_004900,2026-06-15T22:06:12Z,2026-09-01T00:00:00Z,0.61,duplicate_observation,
IDENT_004583,ACT_0025,handle,GhostSentinel,SRC_001242,2026-11-11T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_009205
IDENT_004584,ACT_0046,handle,VectorSentinel,SRC_001106,2026-07-12T14:13:34Z,2026-09-01T00:00:00Z,0.23,duplicate_observation,OBS_012447
IDENT_004585,ACT_0057,handle,CrimsonDrift,SRC_003120,2025-11-06T19:15:51Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,
IDENT_004586,ACT_0015,handle,SilverLedger,SRC_004000,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,OBS_010389
IDENT_004587,ACT_0049,handle,EmberSignal,SRC_004484,2026-05-24T01:19:15Z,2026-09-01T00:00:00Z,0.19,duplicate_observation,OBS_010096
IDENT_004588,ACT_0035,handle,RogueDrift,SRC_003189,2026-11-18T00:00:00Z,2026-09-01T00:00:00Z,0.17,duplicate_observation,
IDENT_004589,ACT_0034,handle,HavocSentinel54,SRC_002974,2025-10-18T10:59:17Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,
IDENT_004590,ACT_0056,handle,VoidNode,SRC_004823,2024-09-01T10:20:14Z,2025-03-27T10:20:14Z,0.33,duplicate_observation,
IDENT_004591,ACT_0045,handle,VectorCrow,SRC_005221,2024-12-03T07:17:31Z,2025-03-21T07:17:31Z,0.1,duplicate_observation,OBS_000469
IDENT_004592,ACT_0046,handle,PhantomGrid,SRC_001835,2026-02-06T14:13:34Z,2026-06-25T14:13:34Z,0.4,duplicate_observation,
IDENT_004593,ACT_0009,handle,BlackHarbor,SRC_005425,2026-08-02T04:53:06Z,2026-09-01T00:00:00Z,0.65,duplicate_observation,
IDENT_004594,ACT_0060,handle,CipherEcho,SRC_001859,2026-04-21T22:48:45Z,2026-09-01T00:00:00Z,0.55,duplicate_observation,
IDENT_004595,ACT_0030,handle,CrimsonForge,SRC_002112,2024-06-08T21:36:22Z,2024-12-13T21:36:22Z,0.25,duplicate_observation,OBS_011866
IDENT_004596,ACT_0003,handle,IronLedger,SRC_002140,2025-11-26T18:21:03Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_004597,ACT_0023,handle,SilverPulse,SRC_003890,2026-09-29T00:00:00Z,2026-09-01T00:00:00Z,0.38,duplicate_observation,
IDENT_004598,ACT_0006,handle,RogueRoot,SRC_004317,2025-09-21T08:56:39Z,2025-12-18T08:56:39Z,0.37,duplicate_observation,OBS_006978
IDENT_004599,ACT_0031,handle,WraithWarden,SRC_000228,2025-08-20T19:36:25Z,2026-03-20T19:36:25Z,0.45,duplicate_observation,
IDENT_004600,ACT_0012,handle,ObsidianRoot49,SRC_003909,2024-12-22T10:37:19Z,2025-01-12T10:37:19Z,0.46,duplicate_observation,OBS_003012
IDENT_004601,ACT_0023,handle,SilverPulse,SRC_002567,2026-10-17T00:00:00Z,2026-09-01T00:00:00Z,0.46,duplicate_observation,OBS_005061
IDENT_004602,ACT_0053,handle,OnyxFang,SRC_004712,2025-03-09T21:22:52Z,2026-03-18T21:22:52Z,0.51,duplicate_observation,OBS_009691
IDENT_004603,ACT_0026,handle,RuneCrow,SRC_003750,2025-09-23T18:43:51Z,2026-02-23T18:43:51Z,0.65,duplicate_observation,OBS_006529
IDENT_004604,ACT_0040,handle,ChromeShade,SRC_002470,2026-10-05T00:00:00Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,OBS_008454
IDENT_004605,ACT_0042,handle,AshFox60,SRC_001978,2025-07-11T00:56:31Z,2025-11-10T00:56:31Z,0.62,duplicate_observation,
IDENT_004606,ACT_0040,handle,ChromeShade,SRC_005404,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,
IDENT_004607,ACT_0057,handle,CrimsonDrift,SRC_002454,2025-10-23T19:15:51Z,2026-09-01T00:00:00Z,0.21,duplicate_observation,
IDENT_004608,ACT_0004,handle,OnyxNode,SRC_001590,2026-05-09T04:44:17Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,
IDENT_004609,ACT_0038,handle,VectorVector,SRC_005420,2025-08-18T11:07:27Z,2025-10-21T11:07:27Z,0.14,duplicate_observation,OBS_010593
IDENT_004610,ACT_0018,handle,DriftTrace,SRC_000863,2024-06-18T18:40:31Z,2025-10-16T18:40:31Z,0.14,duplicate_observation,OBS_006609
IDENT_004611,ACT_0009,handle,CrimsonReaper,SRC_002067,2026-10-16T00:00:00Z,2026-09-01T00:00:00Z,0.24,duplicate_observation,OBS_009401
IDENT_004612,ACT_0033,handle,TalonSentinel,SRC_003703,2025-08-11T01:20:48Z,2026-02-18T01:20:48Z,0.39,duplicate_observation,
IDENT_004613,ACT_0058,handle,PhantomDrift95,SRC_004529,2025-08-22T17:09:54Z,2025-11-18T17:09:54Z,0.58,duplicate_observation,
IDENT_004614,ACT_0025,handle,GhostSentinel,SRC_002664,2026-11-02T00:00:00Z,2026-09-01T00:00:00Z,0.18,duplicate_observation,OBS_009802
IDENT_004615,ACT_0016,handle,PhantomHollow,SRC_003414,2025-03-24T15:47:40Z,2025-08-20T15:47:40Z,0.28,duplicate_observation,OBS_008001
IDENT_004616,ACT_0055,handle,HavocSentinel,SRC_000883,2024-08-03T04:37:32Z,2025-11-27T04:37:32Z,0.22,duplicate_observation,
IDENT_004617,ACT_0037,handle,VoidMoth,SRC_002104,2025-01-23T20:05:11Z,2025-08-04T20:05:11Z,0.3,duplicate_observation,
IDENT_004618,ACT_0051,handle,FrostSignal,SRC_001294,2026-10-23T00:00:00Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_009047
IDENT_004619,ACT_0056,handle,TalonCipher,SRC_004558,2026-01-24T10:20:14Z,2026-03-25T10:20:14Z,0.68,duplicate_observation,
IDENT_004620,ACT_0038,handle,CrimsonLedger,SRC_000855,2025-11-29T11:07:27Z,2026-07-12T11:07:27Z,0.7,duplicate_observation,
IDENT_004621,ACT_0037,handle,VoidMoth,SRC_000289,2025-01-03T20:05:11Z,2025-08-04T20:05:11Z,0.12,duplicate_observation,OBS_013421
IDENT_004622,ACT_0030,handle,CrimsonForge,SRC_000171,2024-06-18T21:36:22Z,2024-12-04T21:36:22Z,0.33,duplicate_observation,OBS_010716
IDENT_004623,ACT_0034,handle,PhantomOrbit,SRC_005267,2026-10-16T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_004624,ACT_0014,handle,HavocHollow,SRC_005354,2025-01-09T02:17:28Z,2025-10-27T02:17:28Z,0.14,duplicate_observation,OBS_008930
IDENT_004625,ACT_0036,handle,TalonSpire,SRC_005789,2026-04-11T18:10:40Z,2026-09-01T00:00:00Z,0.65,duplicate_observation,OBS_003695
IDENT_004626,ACT_0037,handle,AshMoth,SRC_004414,2024-09-10T20:05:11Z,2024-12-04T20:05:11Z,0.21,duplicate_observation,
IDENT_004627,ACT_0008,handle,IronCrow,SRC_002267,2025-04-24T10:13:36Z,2025-08-29T10:13:36Z,0.2,duplicate_observation,OBS_010901
IDENT_004628,ACT_0034,handle,PhantomOrbit,SRC_004239,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.44,duplicate_observation,OBS_004259
IDENT_004629,ACT_0018,handle,GreyRunner,SRC_003895,2025-10-30T18:40:31Z,2026-09-01T00:00:00Z,0.16,duplicate_observation,OBS_011773
IDENT_004630,ACT_0030,handle,SilentOrbit,SRC_002580,2025-01-26T21:36:22Z,2025-08-22T21:36:22Z,0.28,duplicate_observation,
IDENT_004631,ACT_0055,handle,HavocSentinel,SRC_004275,2024-08-02T04:37:32Z,2025-11-20T04:37:32Z,0.45,duplicate_observation,
IDENT_004632,ACT_0021,handle,ShadowForge,SRC_001317,2026-07-27T20:32:16Z,2026-09-01T00:00:00Z,0.23,duplicate_observation,OBS_007287
IDENT_004633,ACT_0019,handle,VoidDrift,SRC_002942,2025-08-30T04:42:59Z,2026-09-01T00:00:00Z,0.39,duplicate_observation,OBS_009512
IDENT_004634,ACT_0060,handle,CipherEcho,SRC_004474,2026-04-16T22:48:45Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,
IDENT_004635,ACT_0054,handle,ShadowGrid,SRC_001621,2026-09-24T00:00:00Z,2026-09-01T00:00:00Z,0.14,duplicate_observation,
IDENT_004636,ACT_0008,handle,SilentPulse,SRC_002704,2025-10-09T10:13:36Z,2026-08-22T10:13:36Z,0.11,duplicate_observation,OBS_013550
IDENT_004637,ACT_0023,handle,GreySentinel,SRC_000278,2026-09-19T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_004638,ACT_0021,handle,StormLedger,SRC_004929,2026-09-11T00:00:00Z,2026-09-01T00:00:00Z,0.63,duplicate_observation,OBS_011595
IDENT_004639,ACT_0051,handle,FrostSignal,SRC_004897,2026-10-19T00:00:00Z,2026-09-01T00:00:00Z,0.12,duplicate_observation,OBS_011401
IDENT_004640,ACT_0001,handle,SilentTrace,SRC_002632,2024-02-13T20:28:06Z,2024-12-13T20:28:06Z,0.13,duplicate_observation,OBS_011939
IDENT_004641,ACT_0032,handle,RuneEcho,SRC_004430,2025-07-29T17:55:46Z,2026-08-05T17:55:46Z,0.2,duplicate_observation,
IDENT_004642,ACT_0054,handle,ShadowGrid,SRC_001382,2026-09-26T00:00:00Z,2026-09-01T00:00:00Z,0.67,duplicate_observation,OBS_012213
IDENT_004643,ACT_0036,handle,IronMarrow,SRC_002365,2026-10-21T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,
IDENT_004644,ACT_0008,handle,FrostMoth,SRC_005733,2026-10-08T10:13:36Z,2026-09-01T00:00:00Z,0.22,duplicate_observation,OBS_010618
IDENT_004645,ACT_0039,handle,UmbraWarden,SRC_003584,2026-06-01T04:35:29Z,2026-07-09T04:35:29Z,0.68,duplicate_observation,OBS_006148
IDENT_004646,ACT_0056,handle,NightCrow,SRC_002335,2025-04-17T10:20:14Z,2026-01-08T10:20:14Z,0.21,duplicate_observation,OBS_014055
IDENT_004647,ACT_0002,handle,ShadowDrift,SRC_001909,2025-01-21T10:13:48Z,2025-02-26T10:13:48Z,0.51,duplicate_observation,OBS_002329
IDENT_004648,ACT_0023,handle,SilverPulse,SRC_004716,2026-10-18T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,
IDENT_004649,ACT_0059,handle,FrostRunner37,SRC_003215,2026-10-15T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,OBS_012051
IDENT_004650,ACT_0002,handle,ShadowDrift,SRC_000724,2025-02-03T10:13:48Z,2025-02-26T10:13:48Z,0.5,duplicate_observation,OBS_006760
IDENT_004651,ACT_0029,handle,ChromeHex39,SRC_005559,2025-05-09T22:51:37Z,2026-03-13T22:51:37Z,0.44,duplicate_observation,OBS_005433
IDENT_004652,ACT_0008,handle,FrostMoth,SRC_000425,2026-10-09T10:13:36Z,2026-09-01T00:00:00Z,0.31,duplicate_observation,
IDENT_004653,ACT_0026,handle,RuneCrow,SRC_003377,2025-09-06T18:43:51Z,2026-03-05T18:43:51Z,0.52,duplicate_observation,OBS_003026
IDENT_004654,ACT_0011,handle,StormMarrow12,SRC_004847,2026-05-16T12:53:27Z,2026-09-01T00:00:00Z,0.11,duplicate_observation,OBS_007446
IDENT_004655,ACT_0031,handle,StormMarrow37,SRC_001049,2025-03-08T19:36:25Z,2025-07-25T19:36:25Z,0.44,duplicate_observation,OBS_007874
IDENT_004656,ACT_0052,handle,IronRunner,SRC_000653,2025-07-26T08:12:20Z,2026-03-08T08:12:20Z,0.34,duplicate_observation,OBS_013694
IDENT_004657,ACT_0007,handle,IronWolf81,SRC_001529,2024-12-04T13:12:42Z,2025-02-04T13:12:42Z,0.22,duplicate_observation,OBS_001324
IDENT_004658,ACT_0009,handle,BlackHarbor,SRC_004240,2026-08-02T04:53:06Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,
IDENT_004659,ACT_0017,handle,ChromeSignal,SRC_000121,2024-12-16T11:28:43Z,2025-06-17T11:28:43Z,0.49,duplicate_observation,OBS_001405
IDENT_004660,ACT_0054,handle,DarkRunner,SRC_000623,2026-06-26T15:36:14Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,OBS_012918
IDENT_004661,ACT_0050,handle,FrostReaper,SRC_005695,2026-07-05T02:56:43Z,2026-09-01T00:00:00Z,0.38,duplicate_observation,OBS_008270
IDENT_004662,ACT_0055,handle,HavocSentinel,SRC_003858,2024-08-04T04:37:32Z,2025-11-25T04:37:32Z,0.16,duplicate_observation,OBS_002827
IDENT_004663,ACT_0038,handle,CrimsonLedger,SRC_000324,2025-11-12T11:07:27Z,2026-07-15T11:07:27Z,0.3,duplicate_observation,
IDENT_004664,ACT_0027,handle,CrimsonWolf,SRC_005698,2024-08-05T01:12:14Z,2025-10-10T01:12:14Z,0.24,duplicate_observation,
IDENT_004665,ACT_0034,handle,DarkVector32,SRC_003878,2024-11-24T10:59:17Z,2025-08-26T10:59:17Z,0.61,duplicate_observation,OBS_002121
IDENT_004666,ACT_0055,handle,StormRunner,SRC_003097,2024-03-28T04:37:32Z,2024-06-17T04:37:32Z,0.28,duplicate_observation,
IDENT_004667,ACT_0048,handle,CrimsonTrace,SRC_000356,2024-08-06T21:47:44Z,2025-11-02T21:47:44Z,0.11,duplicate_observation,OBS_003992
IDENT_004668,ACT_0006,handle,ShadowForge,SRC_003130,2024-03-06T08:56:39Z,2024-07-09T08:56:39Z,0.27,duplicate_observation,OBS_000331
IDENT_004669,ACT_0032,handle,VoidHollow,SRC_004998,2026-07-29T17:55:46Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_004670,ACT_0011,handle,IronSpecter,SRC_005422,2026-11-14T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,OBS_010212
IDENT_004671,ACT_0049,handle,EmberSignal,SRC_003367,2026-05-23T01:19:15Z,2026-09-01T00:00:00Z,0.22,duplicate_observation,OBS_001326
IDENT_004672,ACT_0012,handle,CipherSpire,SRC_000361,2025-02-03T10:37:19Z,2025-10-27T10:37:19Z,0.1,duplicate_observation,
IDENT_004673,ACT_0019,handle,VoidDrift,SRC_005713,2025-08-30T04:42:59Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,OBS_004747
IDENT_004674,ACT_0021,handle,StormWolf89,SRC_003334,2026-10-12T00:00:00Z,2026-09-01T00:00:00Z,0.31,duplicate_observation,
IDENT_004675,ACT_0027,handle,RuneWarden,SRC_003811,2024-04-20T01:12:14Z,2024-06-15T01:12:14Z,0.7,duplicate_observation,OBS_010295
IDENT_004676,ACT_0016,handle,ChromeGrid,SRC_000118,2025-09-11T15:47:40Z,2026-02-27T15:47:40Z,0.48,duplicate_observation,
IDENT_004677,ACT_0019,handle,EmberWolf,SRC_005843,2026-10-21T00:00:00Z,2026-09-01T00:00:00Z,0.1,duplicate_observation,OBS_000665
IDENT_004678,ACT_0041,handle,RogueSpire80,SRC_004728,2025-01-10T19:31:51Z,2025-10-31T19:31:51Z,0.1,duplicate_observation,OBS_002114
IDENT_004679,ACT_0032,handle,RuneEcho,SRC_002087,2025-07-26T17:55:46Z,2026-07-28T17:55:46Z,0.45,duplicate_observation,OBS_010239
IDENT_004680,ACT_0021,handle,StormWolf89,SRC_003250,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.29,duplicate_observation,OBS_008199
IDENT_004681,ACT_0013,handle,NightWarden,SRC_005400,2026-09-19T00:00:00Z,2026-09-01T00:00:00Z,0.38,duplicate_observation,OBS_003806
IDENT_004682,ACT_0036,handle,IronMarrow,SRC_004060,2026-11-08T00:00:00Z,2026-09-01T00:00:00Z,0.28,duplicate_observation,OBS_011868
IDENT_004683,ACT_0059,handle,VectorHex,SRC_002239,2026-09-30T00:00:00Z,2026-09-01T00:00:00Z,0.32,duplicate_observation,
IDENT_004684,ACT_0052,handle,ZeroTrace,SRC_003641,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.37,duplicate_observation,OBS_009690
IDENT_004685,ACT_0014,handle,NightLedger,SRC_005215,2024-01-18T02:17:28Z,2024-11-12T02:17:28Z,0.24,duplicate_observation,
IDENT_004686,ACT_0030,handle,CrimsonForge,SRC_004120,2024-06-19T21:36:22Z,2024-12-03T21:36:22Z,0.29,duplicate_observation,
IDENT_004687,ACT_0031,handle,RogueReaper,SRC_004331,2026-04-18T19:36:25Z,2026-09-01T00:00:00Z,0.33,duplicate_observation,OBS_008804
IDENT_004688,ACT_0058,handle,DarkSignal,SRC_001235,2025-12-30T17:09:54Z,2026-09-01T00:00:00Z,0.24,duplicate_observation,OBS_005392
IDENT_004689,ACT_0030,handle,CrimsonForge,SRC_003771,2024-06-14T21:36:22Z,2024-12-11T21:36:22Z,0.44,duplicate_observation,OBS_009278
IDENT_004690,ACT_0009,handle,CrimsonReaper,SRC_001071,2026-10-02T00:00:00Z,2026-09-01T00:00:00Z,0.7,duplicate_observation,
IDENT_004691,ACT_0034,handle,PhantomOrbit,SRC_003907,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,OBS_005817
IDENT_004692,ACT_0035,handle,RogueDrift,SRC_000758,2026-11-15T00:00:00Z,2026-09-01T00:00:00Z,0.36,duplicate_observation,
IDENT_004693,ACT_0050,handle,FrostReaper,SRC_003243,2026-06-29T02:56:43Z,2026-09-01T00:00:00Z,0.11,duplicate_observation,OBS_003102
IDENT_004694,ACT_0008,handle,RuneLedger,SRC_003231,2024-12-28T10:13:36Z,2025-03-21T10:13:36Z,0.23,duplicate_observation,OBS_014436
IDENT_004695,ACT_0026,handle,ChromeMarrow,SRC_005465,2025-08-01T18:43:51Z,2025-09-17T18:43:51Z,0.2,duplicate_observation,OBS_012853
IDENT_004696,ACT_0051,handle,SilverGrid,SRC_004488,2026-11-04T00:00:00Z,2026-09-01T00:00:00Z,0.53,duplicate_observation,
IDENT_004697,ACT_0058,handle,DarkSignal,SRC_005742,2026-01-14T17:09:54Z,2026-09-01T00:00:00Z,0.25,duplicate_observation,OBS_001412
IDENT_004698,ACT_0016,handle,ChromeGrid,SRC_002409,2025-09-15T15:47:40Z,2026-02-27T15:47:40Z,0.26,duplicate_observation,OBS_002483
IDENT_004699,ACT_0029,handle,GhostShade,SRC_001855,2024-05-12T22:51:37Z,2025-05-05T22:51:37Z,0.3,duplicate_observation,
