transaction_id,from_wallet,to_wallet,timestamp,amount,currency,transaction_type,source,confidence,actor_from,actor_to,transaction_cluster,risk_signal
TX_008507,WALLET_SYN_0203,WALLET_SYN_0016,2026-08-20T00:00:00Z,0.950632,ETH_SIM,transfer,SRC_003936,0.79,,ACT_0026,,low
TX_008508,WALLET_SYN_0121,WALLET_SYN_0026,2025-01-22T04:37:32Z,1.457977,ETH_SIM,escrow_release,SRC_001635,0.5,,,,low
TX_008509,WALLET_SYN_0114,WALLET_SYN_0056,2026-08-12T00:00:00Z,0.075107,ETH_SIM,payment,SRC_001926,0.61,ACT_0018,,,high
TX_008510,WALLET_SYN_0102,WALLET_SYN_0135,2026-08-08T00:00:00Z,0.05086,BTC_SIM,payment,SRC_003422,0.37,,,TXCLUSTER_032,medium
TX_008511,WALLET_SYN_0085,WALLET_SYN_0171,2024-04-24T08:56:39Z,0.3348,USDT_SIM,transfer,SRC_001259,0.7,,ACT_0054,,low
TX_008512,WALLET_SYN_0116,WALLET_SYN_0016,2026-08-02T00:00:00Z,0.119478,USDT_SIM,transfer,SRC_000923,0.69,ACT_0058,ACT_0026,,medium
TX_008513,WALLET_SYN_0044,WALLET_SYN_0130,2025-08-12T22:06:12Z,0.080549,BTC_SIM,consolidation,SRC_005208,0.64,ACT_0001,,,medium
TX_008514,WALLET_SYN_0147,WALLET_SYN_0043,2025-11-20T04:37:32Z,0.495402,USDT_SIM,escrow_release,SRC_000514,0.58,,ACT_0018,,medium
TX_008515,WALLET_SYN_0112,WALLET_SYN_0022,2026-08-14T00:00:00Z,0.709869,USDT_SIM,split,SRC_000582,0.38,ACT_0059,ACT_0055,,medium
TX_008516,WALLET_SYN_0078,WALLET_SYN_0197,2026-08-26T00:00:00Z,1.132243,USDT_SIM,transfer,SRC_000230,0.61,ACT_0038,ACT_0028,,low
TX_008517,WALLET_SYN_0153,WALLET_SYN_0048,2026-08-05T00:00:00Z,0.830476,ETH_SIM,transfer,SRC_003999,0.6,ACT_0054,ACT_0050,,low
TX_008518,WALLET_SYN_0078,WALLET_SYN_0097,2026-08-23T00:00:00Z,0.118263,ETH_SIM,transfer,SRC_005844,0.66,ACT_0038,,,low
TX_008519,WALLET_SYN_0060,WALLET_SYN_0214,2025-12-20T18:00:37Z,0.030437,USDT_SIM,transfer,SRC_001090,0.78,,,,low
TX_008520,WALLET_SYN_0031,WALLET_SYN_0193,2025-10-02T01:12:14Z,0.294283,BTC_SIM,payment,SRC_005540,0.62,,,,low
TX_008521,WALLET_SYN_0030,WALLET_SYN_0113,2025-04-08T21:36:22Z,0.195268,ETH_SIM,payment,SRC_001632,0.33,,,,low
TX_008522,WALLET_SYN_0092,WALLET_SYN_0041,2026-09-01T00:00:00Z,0.036146,ETH_SIM,payment,SRC_000689,0.59,ACT_0004,,,low
TX_008523,WALLET_SYN_0123,WALLET_SYN_0006,2026-08-27T00:00:00Z,0.241895,BTC_SIM,transfer,SRC_002780,0.46,ACT_0046,ACT_0053,TXCLUSTER_033,medium
TX_008524,WALLET_SYN_0220,WALLET_SYN_0028,2026-08-21T00:00:00Z,0.238752,ETH_SIM,payment,SRC_000283,0.69,ACT_0016,ACT_0007,,medium
TX_008525,WALLET_SYN_0180,WALLET_SYN_0114,2026-05-29T10:13:36Z,0.116832,USDT_SIM,split,SRC_001905,0.47,ACT_0031,ACT_0018,,low
TX_008526,WALLET_SYN_0064,WALLET_SYN_0161,2026-08-07T00:00:00Z,0.43,ETH_SIM,split,SRC_002556,0.3,ACT_0041,,,low
TX_008527,WALLET_SYN_0143,WALLET_SYN_0045,2025-07-09T00:39:48Z,0.805544,BTC_SIM,split,SRC_002292,0.48,ACT_0049,ACT_0033,,medium
TX_008528,WALLET_SYN_0149,WALLET_SYN_0131,2026-05-28T10:13:36Z,0.168676,USDT_SIM,payment,SRC_004574,0.39,,,,low
TX_008529,WALLET_SYN_0167,WALLET_SYN_0084,2026-08-27T00:00:00Z,0.038983,ETH_SIM,transfer,SRC_003032,0.82,ACT_0040,ACT_0027,,medium
TX_008530,WALLET_SYN_0040,WALLET_SYN_0201,2026-08-15T00:00:00Z,0.183839,BTC_SIM,payment,SRC_003058,0.75,,ACT_0035,,low
TX_008531,WALLET_SYN_0129,WALLET_SYN_0177,2025-06-23T10:20:14Z,2.453945,USDT_SIM,transfer,SRC_002067,0.45,,ACT_0053,,low
TX_008532,WALLET_SYN_0159,WALLET_SYN_0176,2026-08-31T00:00:00Z,0.262573,ETH_SIM,consolidation,SRC_005574,0.69,ACT_0015,ACT_0012,,medium
TX_008533,WALLET_SYN_0060,WALLET_SYN_0031,2024-07-26T08:56:39Z,0.231491,BTC_SIM,payment,SRC_000893,0.6,,,,low
TX_008534,WALLET_SYN_0083,WALLET_SYN_0147,2026-04-13T15:47:40Z,0.279302,ETH_SIM,escrow_release,SRC_001545,0.6,,,,low
TX_008535,WALLET_SYN_0191,WALLET_SYN_0016,2025-05-02T22:06:12Z,0.949821,ETH_SIM,transfer,SRC_003500,0.71,ACT_0009,ACT_0026,,low
TX_008536,WALLET_SYN_0196,WALLET_SYN_0026,2026-08-19T00:00:00Z,0.808469,USDT_SIM,payment,SRC_000309,0.66,,,,medium
TX_008537,WALLET_SYN_0166,WALLET_SYN_0205,2025-03-03T07:17:31Z,0.18889,BTC_SIM,transfer,SRC_004453,0.97,,,,low
TX_008538,WALLET_SYN_0016,WALLET_SYN_0100,2026-01-26T10:20:14Z,0.486745,ETH_SIM,transfer,SRC_004111,0.51,ACT_0026,ACT_0008,,low
TX_008539,WALLET_SYN_0141,WALLET_SYN_0195,2025-05-12T21:47:44Z,0.095099,ETH_SIM,transfer,SRC_002111,0.67,,,,low
TX_008540,WALLET_SYN_0130,WALLET_SYN_0085,2026-08-03T00:00:00Z,0.231295,ETH_SIM,transfer,SRC_003790,0.26,,,,medium
TX_008541,WALLET_SYN_0201,WALLET_SYN_0145,2026-08-27T00:00:00Z,2.186841,USDT_SIM,transfer,SRC_004763,0.47,ACT_0035,ACT_0018,,low
TX_008542,WALLET_SYN_0137,WALLET_SYN_0123,2026-08-12T00:00:00Z,0.037174,ETH_SIM,payment,SRC_003290,0.74,ACT_0036,ACT_0046,,medium
TX_008543,WALLET_SYN_0010,WALLET_SYN_0055,2025-09-21T21:22:52Z,0.187708,USDT_SIM,consolidation,SRC_002462,0.79,,ACT_0032,,medium
TX_008544,WALLET_SYN_0187,WALLET_SYN_0094,2026-07-19T21:36:22Z,0.471302,USDT_SIM,payment,SRC_000902,0.39,ACT_0011,ACT_0013,,low
TX_008545,WALLET_SYN_0097,WALLET_SYN_0064,2025-09-27T10:13:36Z,0.798571,USDT_SIM,split,SRC_005650,0.39,,ACT_0041,,low
TX_008546,WALLET_SYN_0217,WALLET_SYN_0107,2026-08-19T00:00:00Z,0.842024,BTC_SIM,transfer,SRC_005390,0.37,,,,medium
TX_008547,WALLET_SYN_0135,WALLET_SYN_0115,2026-08-07T00:00:00Z,0.240291,BTC_SIM,escrow_release,SRC_002637,0.84,,,,high
TX_008548,WALLET_SYN_0142,WALLET_SYN_0052,2025-07-01T13:12:42Z,0.266524,BTC_SIM,transfer,SRC_005221,0.18,,ACT_0016,,low
TX_008549,WALLET_SYN_0133,WALLET_SYN_0214,2026-08-11T20:43:57Z,0.034462,ETH_SIM,consolidation,SRC_005538,0.35,ACT_0034,,,low
TX_008550,WALLET_SYN_0080,WALLET_SYN_0046,2026-08-23T07:09:23Z,1.433002,BTC_SIM,transfer,SRC_005215,0.77,,ACT_0050,,low
TX_008551,WALLET_SYN_0105,WALLET_SYN_0028,2026-08-16T00:00:00Z,0.206155,ETH_SIM,escrow_release,SRC_002273,0.16,,ACT_0007,TXCLUSTER_034,low
TX_008552,WALLET_SYN_0141,WALLET_SYN_0064,2025-06-06T22:06:12Z,0.034987,USDT_SIM,payment,SRC_000616,0.22,,ACT_0041,,low
TX_008553,WALLET_SYN_0159,WALLET_SYN_0205,2025-08-12T10:59:17Z,0.033171,ETH_SIM,payment,SRC_002201,0.41,ACT_0015,,,high
TX_008554,WALLET_SYN_0164,WALLET_SYN_0052,2025-03-17T10:13:48Z,0.084294,BTC_SIM,consolidation,SRC_002194,0.26,ACT_0043,ACT_0016,,medium
TX_008555,WALLET_SYN_0173,WALLET_SYN_0107,2026-08-13T00:00:00Z,0.022312,ETH_SIM,transfer,SRC_000782,0.87,ACT_0030,,,low
TX_008556,WALLET_SYN_0081,WALLET_SYN_0026,2026-04-04T18:43:51Z,1.855007,USDT_SIM,escrow_release,SRC_000008,0.61,,,,low
TX_008557,WALLET_SYN_0217,WALLET_SYN_0010,2025-05-10T10:13:48Z,2.02034,USDT_SIM,escrow_release,SRC_002733,0.77,,,,medium
TX_008558,WALLET_SYN_0023,WALLET_SYN_0173,2026-06-25T22:48:45Z,0.025768,BTC_SIM,transfer,SRC_003233,0.48,ACT_0044,ACT_0030,,high
TX_008559,WALLET_SYN_0056,WALLET_SYN_0206,2026-08-12T00:00:00Z,2.577521,BTC_SIM,transfer,SRC_001667,0.65,,ACT_0034,TXCLUSTER_035,low
TX_008560,WALLET_SYN_0024,WALLET_SYN_0075,2026-01-04T00:56:31Z,1.007935,BTC_SIM,transfer,SRC_001801,0.47,,,,medium
TX_008561,WALLET_SYN_0211,WALLET_SYN_0203,2026-08-27T00:00:00Z,1.034931,BTC_SIM,escrow_release,SRC_002554,0.36,,,,low
TX_008562,WALLET_SYN_0141,WALLET_SYN_0177,2026-08-30T00:00:00Z,0.527361,ETH_SIM,escrow_release,SRC_000489,0.46,,ACT_0053,,high
TX_008563,WALLET_SYN_0098,WALLET_SYN_0075,2025-06-01T11:28:43Z,0.429485,USDT_SIM,transfer,SRC_002178,0.64,,,,low
TX_008564,WALLET_SYN_0155,WALLET_SYN_0023,2026-08-13T00:00:00Z,1.610515,BTC_SIM,escrow_release,SRC_001954,0.67,,ACT_0044,,low
TX_008565,WALLET_SYN_0129,WALLET_SYN_0200,2025-05-29T10:37:19Z,0.317086,BTC_SIM,escrow_release,SRC_004214,0.73,,,TXCLUSTER_036,high
TX_008566,WALLET_SYN_0044,WALLET_SYN_0104,2026-08-23T00:00:00Z,0.915491,BTC_SIM,transfer,SRC_002778,0.74,ACT_0001,ACT_0003,,low
TX_008567,WALLET_SYN_0085,WALLET_SYN_0121,2025-11-10T19:31:51Z,1.971233,ETH_SIM,consolidation,SRC_000094,0.73,,,TXCLUSTER_037,low
TX_008568,WALLET_SYN_0047,WALLET_SYN_0105,2026-08-16T00:00:00Z,0.375799,USDT_SIM,payment,SRC_002653,0.56,ACT_0049,,,medium
TX_008569,WALLET_SYN_0020,WALLET_SYN_0035,2026-04-26T10:37:19Z,0.118024,ETH_SIM,escrow_release,SRC_005173,0.89,,,TXCLUSTER_038,low
TX_008570,WALLET_SYN_0169,WALLET_SYN_0041,2025-06-15T18:21:03Z,0.49487,ETH_SIM,transfer,SRC_001440,0.48,,,,high
TX_008571,WALLET_SYN_0079,WALLET_SYN_0010,2025-09-03T21:36:22Z,0.226608,USDT_SIM,transfer,SRC_000362,0.56,ACT_0043,,,low
TX_008572,WALLET_SYN_0077,WALLET_SYN_0161,2025-11-15T18:40:31Z,0.054687,ETH_SIM,escrow_release,SRC_005256,0.34,,,,high
TX_008573,WALLET_SYN_0036,WALLET_SYN_0138,2026-08-17T00:00:00Z,0.042834,BTC_SIM,consolidation,SRC_003352,0.58,ACT_0007,,,low
TX_008574,WALLET_SYN_0106,WALLET_SYN_0159,2026-08-26T00:00:00Z,0.480546,BTC_SIM,transfer,SRC_002384,0.93,,ACT_0015,TXCLUSTER_039,medium
TX_008575,WALLET_SYN_0057,WALLET_SYN_0200,2026-08-14T00:00:00Z,0.026122,BTC_SIM,consolidation,SRC_001337,0.3,ACT_0056,,,low
TX_008576,WALLET_SYN_0175,WALLET_SYN_0093,2026-06-12T04:42:59Z,0.925278,ETH_SIM,split,SRC_005716,0.79,,ACT_0024,,low
TX_008577,WALLET_SYN_0147,WALLET_SYN_0092,2025-02-11T22:04:42Z,0.202788,USDT_SIM,escrow_release,SRC_002658,0.52,,ACT_0004,TXCLUSTER_040,low
TX_008578,WALLET_SYN_0002,WALLET_SYN_0064,2026-08-12T00:00:00Z,0.879713,USDT_SIM,payment,SRC_001207,0.66,ACT_0037,ACT_0041,,high
TX_008579,WALLET_SYN_0156,WALLET_SYN_0203,2025-06-02T08:56:39Z,0.123157,BTC_SIM,transfer,SRC_003558,0.65,ACT_0006,,,high
TX_008580,WALLET_SYN_0203,WALLET_SYN_0050,2025-02-02T04:37:32Z,0.035172,BTC_SIM,payment,SRC_005168,0.85,,ACT_0015,,low
TX_008581,WALLET_SYN_0031,WALLET_SYN_0058,2026-03-20T18:08:11Z,0.072099,BTC_SIM,split,SRC_004828,0.8,,,,high
TX_008582,WALLET_SYN_0047,WALLET_SYN_0149,2026-07-04T11:28:43Z,3.441132,ETH_SIM,payment,SRC_003080,0.89,ACT_0049,,,medium
TX_008583,WALLET_SYN_0088,WALLET_SYN_0200,2026-08-28T00:00:00Z,0.076807,USDT_SIM,payment,SRC_004571,0.6,,,,medium
TX_008584,WALLET_SYN_0019,WALLET_SYN_0095,2025-07-25T11:56:59Z,0.21274,BTC_SIM,split,SRC_005314,0.66,ACT_0049,ACT_0020,,medium
TX_008585,WALLET_SYN_0207,WALLET_SYN_0204,2026-01-24T00:47:04Z,0.831421,BTC_SIM,escrow_release,SRC_004135,0.32,,ACT_0041,TXCLUSTER_041,low
TX_008586,WALLET_SYN_0160,WALLET_SYN_0154,2025-03-27T22:04:42Z,0.10761,ETH_SIM,split,SRC_002824,0.44,ACT_0039,,,high
TX_008587,WALLET_SYN_0063,WALLET_SYN_0076,2026-08-31T00:00:00Z,0.131484,ETH_SIM,escrow_release,SRC_001088,0.72,,ACT_0032,,low
TX_008588,WALLET_SYN_0162,WALLET_SYN_0157,2026-08-13T00:00:00Z,0.255634,USDT_SIM,payment,SRC_004874,0.74,,,,low
TX_008589,WALLET_SYN_0009,WALLET_SYN_0173,2025-02-26T20:28:06Z,0.12061,ETH_SIM,transfer,SRC_002364,0.37,,ACT_0030,,high
TX_008590,WALLET_SYN_0187,WALLET_SYN_0208,2026-04-05T19:31:51Z,0.176336,ETH_SIM,payment,SRC_000993,0.48,ACT_0011,,,low
TX_008591,WALLET_SYN_0118,WALLET_SYN_0210,2024-12-17T08:56:39Z,6.455457,ETH_SIM,payment,SRC_003397,0.63,,ACT_0014,,low
TX_008592,WALLET_SYN_0150,WALLET_SYN_0137,2026-06-19T01:20:48Z,0.585613,ETH_SIM,transfer,SRC_001713,0.68,ACT_0039,ACT_0036,,medium
TX_008593,WALLET_SYN_0084,WALLET_SYN_0060,2025-04-14T22:38:20Z,0.160318,USDT_SIM,split,SRC_001831,0.39,ACT_0027,,,high
TX_008594,WALLET_SYN_0067,WALLET_SYN_0020,2024-06-25T01:12:14Z,0.087303,USDT_SIM,transfer,SRC_004337,0.79,ACT_0015,,,low
TX_008595,WALLET_SYN_0114,WALLET_SYN_0070,2026-01-19T11:28:43Z,0.164849,ETH_SIM,transfer,SRC_005440,0.64,ACT_0018,,,medium
TX_008596,WALLET_SYN_0187,WALLET_SYN_0213,2025-08-13T01:12:14Z,13.259622,ETH_SIM,transfer,SRC_002182,0.27,ACT_0011,ACT_0045,,low
TX_008597,WALLET_SYN_0003,WALLET_SYN_0164,2026-08-04T00:00:00Z,0.5019,USDT_SIM,payment,SRC_003222,0.93,ACT_0005,ACT_0043,,low
TX_008598,WALLET_SYN_0036,WALLET_SYN_0146,2026-05-27T10:20:14Z,1.317592,ETH_SIM,payment,SRC_000521,0.56,ACT_0007,ACT_0047,,low
TX_008599,WALLET_SYN_0079,WALLET_SYN_0074,2026-08-15T00:00:00Z,0.097992,ETH_SIM,payment,SRC_000793,0.81,ACT_0043,ACT_0024,,medium
TX_008600,WALLET_SYN_0084,WALLET_SYN_0070,2025-08-12T01:12:14Z,0.191183,USDT_SIM,payment,SRC_000467,0.62,ACT_0027,,,low
TX_008601,WALLET_SYN_0155,WALLET_SYN_0166,2026-08-28T00:00:00Z,0.080557,ETH_SIM,transfer,SRC_000774,0.25,,,,low
TX_008602,WALLET_SYN_0037,WALLET_SYN_0158,2026-08-26T00:00:00Z,0.605296,USDT_SIM,payment,SRC_005471,0.6,,,,low
TX_008603,WALLET_SYN_0208,WALLET_SYN_0025,2024-11-27T18:00:37Z,0.168347,BTC_SIM,consolidation,SRC_004133,0.66,,ACT_0029,,low
TX_008604,WALLET_SYN_0092,WALLET_SYN_0164,2025-09-12T19:36:25Z,0.147467,USDT_SIM,payment,SRC_005060,0.87,ACT_0004,ACT_0043,,medium
TX_008605,WALLET_SYN_0183,WALLET_SYN_0064,2026-08-03T00:00:00Z,0.064786,USDT_SIM,transfer,SRC_004490,0.57,ACT_0011,ACT_0041,,low
TX_008606,WALLET_SYN_0152,WALLET_SYN_0013,2026-06-09T22:48:45Z,0.247772,ETH_SIM,consolidation,SRC_001174,0.23,ACT_0042,,,low
TX_008607,WALLET_SYN_0078,WALLET_SYN_0034,2026-08-06T00:00:00Z,0.634738,ETH_SIM,split,SRC_002671,0.27,ACT_0038,ACT_0025,,low
TX_008608,WALLET_SYN_0216,WALLET_SYN_0153,2026-08-24T07:09:23Z,0.04196,ETH_SIM,consolidation,SRC_004668,0.5,,ACT_0054,,low
TX_008609,WALLET_SYN_0035,WALLET_SYN_0145,2026-08-16T00:00:00Z,0.344255,BTC_SIM,transfer,SRC_005154,0.31,,ACT_0018,,high
TX_008610,WALLET_SYN_0013,WALLET_SYN_0113,2025-01-13T22:51:37Z,2.682077,USDT_SIM,payment,SRC_004196,0.38,,,,medium
TX_008611,WALLET_SYN_0086,WALLET_SYN_0108,2026-08-26T00:00:00Z,0.34435,USDT_SIM,transfer,SRC_003418,0.74,,ACT_0023,,low
TX_008612,WALLET_SYN_0179,WALLET_SYN_0218,2026-08-08T00:00:00Z,0.241119,USDT_SIM,transfer,SRC_005394,0.45,,,,low
TX_008613,WALLET_SYN_0013,WALLET_SYN_0123,2026-08-04T00:00:00Z,0.342969,USDT_SIM,escrow_release,SRC_005809,0.7,,ACT_0046,,low
TX_008614,WALLET_SYN_0158,WALLET_SYN_0140,2026-08-04T00:00:00Z,0.324461,ETH_SIM,transfer,SRC_001060,0.46,,,,medium
TX_008615,WALLET_SYN_0176,WALLET_SYN_0117,2026-08-19T00:00:00Z,0.076146,ETH_SIM,consolidation,SRC_005092,0.38,ACT_0012,,,low
TX_008616,WALLET_SYN_0057,WALLET_SYN_0056,2026-06-17T15:36:14Z,0.335026,USDT_SIM,transfer,SRC_003621,0.76,ACT_0056,,,low
TX_008617,WALLET_SYN_0096,WALLET_SYN_0059,2025-01-13T10:20:14Z,0.063258,BTC_SIM,payment,SRC_002694,0.77,,ACT_0039,,low
TX_008618,WALLET_SYN_0086,WALLET_SYN_0016,2025-10-15T18:40:31Z,0.032707,ETH_SIM,escrow_release,SRC_004210,0.47,,ACT_0026,TXCLUSTER_042,low
TX_008619,WALLET_SYN_0040,WALLET_SYN_0211,2026-03-30T22:04:42Z,0.6303,BTC_SIM,transfer,SRC_004195,0.57,,,,low
TX_008620,WALLET_SYN_0196,WALLET_SYN_0096,2026-07-07T01:19:15Z,1.891797,USDT_SIM,transfer,SRC_004378,0.48,,,,low
TX_008621,WALLET_SYN_0021,WALLET_SYN_0172,2025-11-27T14:13:34Z,0.484186,USDT_SIM,escrow_release,SRC_001139,0.57,,ACT_0021,,low
TX_008622,WALLET_SYN_0041,WALLET_SYN_0168,2026-08-29T00:00:00Z,0.081089,ETH_SIM,payment,SRC_002809,0.31,,ACT_0003,,medium
TX_008623,WALLET_SYN_0041,WALLET_SYN_0047,2026-08-23T00:00:00Z,0.067052,BTC_SIM,payment,SRC_005213,0.31,,ACT_0049,,medium
TX_008624,WALLET_SYN_0169,WALLET_SYN_0015,2026-03-11T22:04:42Z,0.109643,ETH_SIM,transfer,SRC_002612,0.65,,ACT_0013,,medium
TX_008625,WALLET_SYN_0136,WALLET_SYN_0150,2026-08-09T00:00:00Z,0.636397,BTC_SIM,transfer,SRC_000714,0.44,ACT_0048,ACT_0039,,low
TX_008626,WALLET_SYN_0004,WALLET_SYN_0065,2026-08-10T00:00:00Z,0.370576,ETH_SIM,transfer,SRC_002084,0.83,,ACT_0019,,low
TX_008627,WALLET_SYN_0091,WALLET_SYN_0008,2026-08-25T00:00:00Z,0.747457,BTC_SIM,payment,SRC_004296,0.75,ACT_0060,ACT_0051,,low
TX_008628,WALLET_SYN_0167,WALLET_SYN_0075,2026-08-26T00:00:00Z,0.03077,ETH_SIM,consolidation,SRC_004379,0.42,ACT_0040,,,medium
TX_008629,WALLET_SYN_0094,WALLET_SYN_0016,2025-11-18T13:12:42Z,2.846081,USDT_SIM,transfer,SRC_005203,0.42,ACT_0013,ACT_0026,,low
TX_008630,WALLET_SYN_0150,WALLET_SYN_0030,2025-10-06T01:20:48Z,0.377509,BTC_SIM,transfer,SRC_004015,0.22,ACT_0039,,,low
TX_008631,WALLET_SYN_0183,WALLET_SYN_0148,2026-04-19T20:05:11Z,0.105837,ETH_SIM,split,SRC_004244,0.66,ACT_0011,,,medium
TX_008632,WALLET_SYN_0203,WALLET_SYN_0197,2026-08-28T00:00:00Z,0.037041,USDT_SIM,transfer,SRC_004571,0.5,,ACT_0028,,high
TX_008633,WALLET_SYN_0055,WALLET_SYN_0159,2026-08-04T00:00:00Z,0.313412,USDT_SIM,payment,SRC_004169,0.56,ACT_0032,ACT_0015,,medium
TX_008634,WALLET_SYN_0176,WALLET_SYN_0213,2026-09-01T00:00:00Z,0.566899,USDT_SIM,transfer,SRC_003379,0.66,ACT_0012,ACT_0045,,medium
TX_008635,WALLET_SYN_0157,WALLET_SYN_0065,2024-06-06T21:36:22Z,0.240654,USDT_SIM,transfer,SRC_002912,0.77,,ACT_0019,,low
TX_008636,WALLET_SYN_0037,WALLET_SYN_0215,2026-08-17T00:00:00Z,0.352132,USDT_SIM,consolidation,SRC_001671,0.41,,,,medium
TX_008637,WALLET_SYN_0045,WALLET_SYN_0115,2025-06-04T19:31:51Z,0.392256,BTC_SIM,escrow_release,SRC_004325,0.85,ACT_0033,,,medium
TX_008638,WALLET_SYN_0040,WALLET_SYN_0130,2026-08-08T00:00:00Z,0.341734,USDT_SIM,transfer,SRC_000243,0.2,,,,low
TX_008639,WALLET_SYN_0109,WALLET_SYN_0180,2026-08-24T00:00:00Z,0.044654,BTC_SIM,transfer,SRC_005592,0.55,ACT_0045,ACT_0031,,low
TX_008640,WALLET_SYN_0199,WALLET_SYN_0185,2025-12-30T18:43:51Z,0.083602,USDT_SIM,escrow_release,SRC_003322,0.64,,,,low
TX_008641,WALLET_SYN_0218,WALLET_SYN_0092,2026-05-01T04:42:59Z,0.767082,USDT_SIM,transfer,SRC_001099,0.63,,ACT_0004,,low
TX_008642,WALLET_SYN_0170,WALLET_SYN_0129,2026-08-25T00:00:00Z,0.249292,ETH_SIM,consolidation,SRC_000152,0.94,ACT_0014,,TXCLUSTER_043,medium
TX_008643,WALLET_SYN_0040,WALLET_SYN_0037,2026-05-21T10:59:17Z,1.10458,BTC_SIM,split,SRC_002956,0.64,,,,medium
TX_008644,WALLET_SYN_0076,WALLET_SYN_0212,2026-08-13T00:00:00Z,0.134233,ETH_SIM,transfer,SRC_004253,0.67,ACT_0032,ACT_0057,,low
TX_008645,WALLET_SYN_0214,WALLET_SYN_0049,2026-06-20T10:20:14Z,0.345601,USDT_SIM,escrow_release,SRC_003666,0.81,,,,low
TX_008646,WALLET_SYN_0114,WALLET_SYN_0217,2026-08-25T00:00:00Z,0.190428,ETH_SIM,transfer,SRC_004375,0.61,ACT_0018,,,medium
TX_008647,WALLET_SYN_0068,WALLET_SYN_0149,2026-01-03T21:22:52Z,0.01851,USDT_SIM,consolidation,SRC_005127,0.58,,,,medium
TX_008648,WALLET_SYN_0040,WALLET_SYN_0060,2026-08-07T00:00:00Z,0.183795,USDT_SIM,escrow_release,SRC_002775,0.44,,,,low
TX_008649,WALLET_SYN_0102,WALLET_SYN_0170,2025-12-23T11:07:27Z,0.053935,ETH_SIM,consolidation,SRC_003439,0.82,,ACT_0014,TXCLUSTER_044,medium
TX_008650,WALLET_SYN_0208,WALLET_SYN_0020,2026-02-08T15:47:40Z,1.061236,USDT_SIM,transfer,SRC_000677,0.67,,,,low
TX_008651,WALLET_SYN_0025,WALLET_SYN_0050,2026-08-15T00:00:00Z,0.547672,BTC_SIM,transfer,SRC_002545,0.43,ACT_0029,ACT_0015,,medium
TX_008652,WALLET_SYN_0052,WALLET_SYN_0043,2026-08-03T00:00:00Z,1.511914,BTC_SIM,escrow_release,SRC_000014,0.17,ACT_0016,ACT_0018,,medium
TX_008653,WALLET_SYN_0163,WALLET_SYN_0076,2026-07-30T19:36:25Z,0.587215,USDT_SIM,payment,SRC_003181,0.5,ACT_0001,ACT_0032,,low
TX_008654,WALLET_SYN_0065,WALLET_SYN_0083,2024-08-16T04:37:32Z,0.10923,BTC_SIM,transfer,SRC_004805,0.5,ACT_0019,,,high
TX_008655,WALLET_SYN_0054,WALLET_SYN_0153,2026-08-30T00:00:00Z,0.804809,BTC_SIM,consolidation,SRC_000013,0.68,ACT_0022,ACT_0054,,low
TX_008656,WALLET_SYN_0154,WALLET_SYN_0028,2026-01-17T15:47:40Z,0.149311,USDT_SIM,escrow_release,SRC_004231,0.53,,ACT_0007,,low
TX_008657,WALLET_SYN_0148,WALLET_SYN_0211,2026-08-06T00:00:00Z,0.074861,BTC_SIM,transfer,SRC_001897,0.73,,,TXCLUSTER_045,low
TX_008658,WALLET_SYN_0174,WALLET_SYN_0122,2024-12-20T22:51:37Z,1.741496,USDT_SIM,transfer,SRC_000012,0.32,ACT_0052,,,medium
TX_008659,WALLET_SYN_0050,WALLET_SYN_0017,2026-08-27T00:00:00Z,0.267355,BTC_SIM,split,SRC_004538,0.36,ACT_0015,ACT_0012,,low
TX_008660,WALLET_SYN_0083,WALLET_SYN_0074,2025-11-03T11:56:59Z,0.154812,ETH_SIM,transfer,SRC_000694,0.48,,ACT_0024,,low
TX_008661,WALLET_SYN_0092,WALLET_SYN_0162,2025-10-25T17:55:46Z,0.05017,ETH_SIM,transfer,SRC_000806,0.42,ACT_0004,,,medium
TX_008662,WALLET_SYN_0036,WALLET_SYN_0033,2026-03-04T02:17:28Z,0.790475,USDT_SIM,escrow_release,SRC_004131,0.82,ACT_0007,,,medium
TX_008663,WALLET_SYN_0052,WALLET_SYN_0055,2024-07-05T11:56:59Z,0.100307,BTC_SIM,payment,SRC_005639,0.9,ACT_0016,ACT_0032,,low
TX_008664,WALLET_SYN_0175,WALLET_SYN_0096,2025-07-29T18:40:31Z,0.576312,BTC_SIM,transfer,SRC_004831,0.77,,,,medium
TX_008665,WALLET_SYN_0005,WALLET_SYN_0155,2026-05-13T15:36:14Z,0.237718,ETH_SIM,consolidation,SRC_003209,0.65,ACT_0006,,,medium
TX_008666,WALLET_SYN_0028,WALLET_SYN_0111,2026-08-11T00:00:00Z,2.252319,USDT_SIM,split,SRC_005002,0.35,ACT_0007,ACT_0029,,low
TX_008667,WALLET_SYN_0169,WALLET_SYN_0220,2025-08-20T10:20:14Z,0.361981,BTC_SIM,escrow_release,SRC_005277,0.4,,ACT_0016,,medium
TX_008668,WALLET_SYN_0203,WALLET_SYN_0053,2026-08-06T00:00:00Z,0.036135,USDT_SIM,transfer,SRC_005401,0.71,,ACT_0047,,low
TX_008669,WALLET_SYN_0110,WALLET_SYN_0217,2024-04-08T02:17:28Z,1.482916,BTC_SIM,escrow_release,SRC_004165,0.46,ACT_0033,,,low
