indicator_id,actor_id,indicator_type,indicator_value,source_id,observed_at,indicator_detail,match_target,confidence,status,evidence_id
INFRA_005533,ACT_0016,server_status_exposure,infra-host-5533.synthetic,SRC_002634,2024-12-10T10:59:17Z,"Simulated status endpoint exposure detected on infra-host-5533.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_02,0.18,active,EVD_005533
INFRA_005534,ACT_0023,certificate_metadata,infra-host-5534.synthetic,SRC_003444,2026-01-23T11:56:59Z,Certificate issuance pattern for infra-host-5534.synthetic aligns with INFRA_CLUSTER_26 timeline.,INFRA_CLUSTER_26,0.57,active,EVD_005534
INFRA_005535,ACT_0012,server_banner,banner-synth-caddy-90,SRC_001988,2026-08-23T00:00:00Z,Server banner fingerprint 'banner-synth-caddy-90' matches prior observations in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.25,stale,EVD_005535
INFRA_005536,ACT_0026,certificate_metadata,infra-host-5536.synthetic,SRC_001238,2026-04-13T18:40:31Z,Certificate issuance pattern for infra-host-5536.synthetic aligns with INFRA_CLUSTER_10 timeline.,INFRA_CLUSTER_10,0.08,stale,EVD_005536
INFRA_005537,ACT_0013,dns_relationship,infra-host-5537.synthetic,SRC_002504,2026-08-14T00:00:00Z,DNS relationship links infra-host-5537.synthetic to other nodes in INFRA_CLUSTER_05.,INFRA_CLUSTER_05,0.32,active,EVD_005537
INFRA_005538,ACT_0034,server_banner,banner-synth-apache-93,SRC_001670,2026-04-10T07:17:31Z,Server banner fingerprint 'banner-synth-apache-93' matches prior observations in INFRA_CLUSTER_28.,INFRA_CLUSTER_28,0.41,active,EVD_005538
INFRA_005539,ACT_0039,domain,demo-node-5539.synthetic,SRC_004032,2026-08-14T20:43:57Z,Synthetic domain demo-node-5539.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_18.,INFRA_CLUSTER_18,0.81,active,EVD_005539
INFRA_005540,,tls_certificate,cert-synth-5540,SRC_003347,2026-08-15T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_33.,INFRA_CLUSTER_33,0.5,stale,EVD_005540
INFRA_005541,ACT_0006,descriptor_inconsistency,infra-host-5541.synthetic,SRC_005078,2026-06-10T11:56:59Z,Descriptor metadata for infra-host-5541.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.46,stale,EVD_005541
INFRA_005542,ACT_0018,infrastructure_overlap,infra-host-5542.synthetic,SRC_002230,2026-08-17T00:00:00Z,Direct infrastructure overlap between infra-host-5542.synthetic and known INFRA_CLUSTER_36 nodes.,INFRA_CLUSTER_36,0.3,stale,EVD_005542
INFRA_005543,ACT_0036,tls_certificate,cert-synth-5543,SRC_000240,2025-04-03T20:28:06Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_22.,INFRA_CLUSTER_22,0.26,active,EVD_005543
INFRA_005544,,tls_certificate,cert-synth-5544,SRC_004401,2026-08-03T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_17.,INFRA_CLUSTER_17,0.47,active,EVD_005544
INFRA_005545,ACT_0010,certificate_metadata,infra-host-5545.synthetic,SRC_000667,2026-08-25T00:00:00Z,Certificate issuance pattern for infra-host-5545.synthetic aligns with INFRA_CLUSTER_24 timeline.,INFRA_CLUSTER_24,0.24,retired,EVD_005545
INFRA_005546,ACT_0044,service_banner,banner-synth-caddy-02,SRC_001698,2026-08-14T00:00:00Z,Service banner text for banner-synth-caddy-02 closely matches banner text used elsewhere in INFRA_CLUSTER_05.,INFRA_CLUSTER_05,0.64,retired,EVD_005546
INFRA_005547,,tls_certificate,cert-synth-5547,SRC_003692,2025-10-08T20:05:11Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_20.,INFRA_CLUSTER_20,0.19,unverified,EVD_005547
INFRA_005548,,descriptor_inconsistency,infra-host-5548.synthetic,SRC_004220,2026-08-12T00:00:00Z,Descriptor metadata for infra-host-5548.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_13.,INFRA_CLUSTER_13,0.18,unverified,EVD_005548
INFRA_005549,ACT_0039,clearnet_association,infra-host-5549.synthetic,SRC_004597,2025-01-16T10:13:36Z,"Clearnet mirror association found for infra-host-5549.synthetic, weak confidence link to INFRA_CLUSTER_18.",INFRA_CLUSTER_18,0.28,active,EVD_005549
INFRA_005550,ACT_0024,server_status_exposure,infra-host-5550.synthetic,SRC_001380,2025-05-13T00:56:31Z,"Simulated status endpoint exposure detected on infra-host-5550.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_34,0.4,active,EVD_005550
INFRA_005551,ACT_0027,infrastructure_overlap,infra-host-5551.synthetic,SRC_001633,2026-08-30T00:00:00Z,Direct infrastructure overlap between infra-host-5551.synthetic and known INFRA_CLUSTER_31 nodes.,INFRA_CLUSTER_31,0.48,active,EVD_005551
INFRA_005552,ACT_0055,service_banner,banner-synth-caddy-08,SRC_003757,2026-08-22T00:00:00Z,Service banner text for banner-synth-caddy-08 closely matches banner text used elsewhere in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.49,active,EVD_005552
INFRA_005553,ACT_0012,service_banner,banner-synth-caddy-09,SRC_001827,2026-08-22T00:00:00Z,Service banner text for banner-synth-caddy-09 closely matches banner text used elsewhere in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.28,active,EVD_005553
INFRA_005554,ACT_0026,clearnet_association,infra-host-5554.synthetic,SRC_005715,2025-12-17T04:42:59Z,"Clearnet mirror association found for infra-host-5554.synthetic, weak confidence link to INFRA_CLUSTER_10.",INFRA_CLUSTER_10,0.33,unverified,EVD_005554
INFRA_005555,ACT_0030,domain,demo-node-5555.synthetic,SRC_003511,2026-08-29T00:00:00Z,Synthetic domain demo-node-5555.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_30.,INFRA_CLUSTER_30,0.73,stale,EVD_005555
INFRA_005556,ACT_0055,server_banner,banner-synth-apache-12,SRC_000928,2026-02-17T18:43:51Z,Server banner fingerprint 'banner-synth-apache-12' matches prior observations in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.36,active,EVD_005556
INFRA_005557,,dns_relationship,infra-host-5557.synthetic,SRC_002313,2026-08-24T00:00:00Z,DNS relationship links infra-host-5557.synthetic to other nodes in INFRA_CLUSTER_04.,INFRA_CLUSTER_04,0.5,unverified,EVD_005557
INFRA_005558,,service_banner,banner-synth-apache-14,SRC_004279,2024-12-28T22:51:37Z,Service banner text for banner-synth-apache-14 closely matches banner text used elsewhere in INFRA_CLUSTER_02.,INFRA_CLUSTER_02,0.42,active,EVD_005558
INFRA_005559,,domain,demo-node-5559.synthetic,SRC_002956,2026-08-28T10:13:36Z,Synthetic domain demo-node-5559.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_35.,INFRA_CLUSTER_35,0.17,unverified,EVD_005559
INFRA_005560,ACT_0053,server_status_exposure,infra-host-5560.synthetic,SRC_003065,2026-07-01T22:06:12Z,"Simulated status endpoint exposure detected on infra-host-5560.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_14,0.48,active,EVD_005560
INFRA_005561,ACT_0020,clearnet_association,infra-host-5561.synthetic,SRC_003658,2026-02-13T18:21:03Z,"Clearnet mirror association found for infra-host-5561.synthetic, weak confidence link to INFRA_CLUSTER_34.",INFRA_CLUSTER_34,0.83,active,EVD_005561
INFRA_005562,ACT_0006,descriptor_inconsistency,infra-host-5562.synthetic,SRC_002564,2025-04-06T07:17:31Z,Descriptor metadata for infra-host-5562.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.14,stale,EVD_005562
INFRA_005563,ACT_0021,dns_relationship,infra-host-5563.synthetic,SRC_000437,2026-08-03T00:00:00Z,DNS relationship links infra-host-5563.synthetic to other nodes in INFRA_CLUSTER_22.,INFRA_CLUSTER_22,0.16,retired,EVD_005563
INFRA_005564,,dns_relationship,infra-host-5564.synthetic,SRC_000739,2026-08-06T00:00:00Z,DNS relationship links infra-host-5564.synthetic to other nodes in INFRA_CLUSTER_26.,INFRA_CLUSTER_26,0.43,active,EVD_005564
INFRA_005565,ACT_0035,descriptor_inconsistency,infra-host-5565.synthetic,SRC_004942,2026-08-02T00:00:00Z,Descriptor metadata for infra-host-5565.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.53,retired,EVD_005565
INFRA_005566,ACT_0044,infrastructure_overlap,infra-host-5566.synthetic,SRC_003598,2026-08-13T00:00:00Z,Direct infrastructure overlap between infra-host-5566.synthetic and known INFRA_CLUSTER_05 nodes.,INFRA_CLUSTER_05,0.63,retired,EVD_005566
INFRA_005567,ACT_0002,server_status_exposure,infra-host-5567.synthetic,SRC_000213,2024-09-05T22:04:42Z,"Simulated status endpoint exposure detected on infra-host-5567.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_12,0.36,unverified,EVD_005567
INFRA_005568,ACT_0050,hosting_fingerprint,infra-host-5568.synthetic,SRC_001466,2026-08-13T00:00:00Z,Hosting fingerprint for infra-host-5568.synthetic consistent with other INFRA_CLUSTER_25 infrastructure.,INFRA_CLUSTER_25,0.69,stale,EVD_005568
INFRA_005569,ACT_0034,clearnet_association,infra-host-5569.synthetic,SRC_001207,2026-08-16T00:00:00Z,"Clearnet mirror association found for infra-host-5569.synthetic, weak confidence link to INFRA_CLUSTER_28.",INFRA_CLUSTER_28,0.19,unverified,EVD_005569
INFRA_005570,ACT_0029,server_status_exposure,infra-host-5570.synthetic,SRC_001081,2026-08-21T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-5570.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_24,0.34,stale,EVD_005570
INFRA_005571,ACT_0007,certificate_metadata,infra-host-5571.synthetic,SRC_000510,2026-08-06T00:00:00Z,Certificate issuance pattern for infra-host-5571.synthetic aligns with INFRA_CLUSTER_34 timeline.,INFRA_CLUSTER_34,0.66,active,EVD_005571
INFRA_005572,ACT_0012,infrastructure_overlap,infra-host-5572.synthetic,SRC_005334,2026-08-31T00:00:00Z,Direct infrastructure overlap between infra-host-5572.synthetic and known INFRA_CLUSTER_24 nodes.,INFRA_CLUSTER_24,0.22,active,EVD_005572
INFRA_005573,ACT_0049,service_banner,banner-synth-apache-29,SRC_004029,2026-08-29T00:00:00Z,Service banner text for banner-synth-apache-29 closely matches banner text used elsewhere in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.65,stale,EVD_005573
INFRA_005574,ACT_0055,server_status_exposure,infra-host-5574.synthetic,SRC_000893,2025-05-23T15:47:40Z,"Simulated status endpoint exposure detected on infra-host-5574.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_24,0.45,active,EVD_005574
INFRA_005575,,clearnet_association,infra-host-5575.synthetic,SRC_002734,2026-08-16T00:00:00Z,"Clearnet mirror association found for infra-host-5575.synthetic, weak confidence link to INFRA_CLUSTER_30.",INFRA_CLUSTER_30,0.34,stale,EVD_005575
INFRA_005576,ACT_0060,clearnet_association,infra-host-5576.synthetic,SRC_004726,2026-08-06T00:00:00Z,"Clearnet mirror association found for infra-host-5576.synthetic, weak confidence link to INFRA_CLUSTER_19.",INFRA_CLUSTER_19,0.25,unverified,EVD_005576
INFRA_005577,,hosting_fingerprint,infra-host-5577.synthetic,SRC_001138,2026-08-26T00:00:00Z,Hosting fingerprint for infra-host-5577.synthetic consistent with other INFRA_CLUSTER_14 infrastructure.,INFRA_CLUSTER_14,0.45,stale,EVD_005577
INFRA_005578,ACT_0041,certificate_metadata,infra-host-5578.synthetic,SRC_005252,2026-07-27T14:13:34Z,Certificate issuance pattern for infra-host-5578.synthetic aligns with INFRA_CLUSTER_07 timeline.,INFRA_CLUSTER_07,0.31,unverified,EVD_005578
INFRA_005579,ACT_0026,server_banner,banner-synth-apache-35,SRC_004975,2025-05-27T11:56:59Z,Server banner fingerprint 'banner-synth-apache-35' matches prior observations in INFRA_CLUSTER_10.,INFRA_CLUSTER_10,0.34,unverified,EVD_005579
INFRA_005580,ACT_0050,descriptor_inconsistency,infra-host-5580.synthetic,SRC_004298,2025-08-01T19:31:51Z,Descriptor metadata for infra-host-5580.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_25.,INFRA_CLUSTER_25,0.46,stale,EVD_005580
INFRA_005581,,dns_relationship,infra-host-5581.synthetic,SRC_003958,2026-08-31T16:19:50Z,DNS relationship links infra-host-5581.synthetic to other nodes in INFRA_CLUSTER_28.,INFRA_CLUSTER_28,0.31,active,EVD_005581
INFRA_005582,ACT_0002,service_banner,banner-synth-apache-38,SRC_000764,2026-08-21T00:00:00Z,Service banner text for banner-synth-apache-38 closely matches banner text used elsewhere in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.59,active,EVD_005582
INFRA_005583,ACT_0027,tls_certificate,cert-synth-5583,SRC_005719,2025-07-21T00:56:31Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_31.,INFRA_CLUSTER_31,0.15,retired,EVD_005583
INFRA_005584,ACT_0057,server_banner,banner-synth-nginx-40,SRC_003258,2025-12-08T21:47:44Z,Server banner fingerprint 'banner-synth-nginx-40' matches prior observations in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.48,retired,EVD_005584
INFRA_005585,ACT_0028,tls_certificate,cert-synth-5585,SRC_001761,2025-01-04T18:00:37Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_30.,INFRA_CLUSTER_30,0.61,stale,EVD_005585
INFRA_005586,ACT_0044,server_banner,banner-synth-apache-42,SRC_003055,2026-08-18T00:00:00Z,Server banner fingerprint 'banner-synth-apache-42' matches prior observations in INFRA_CLUSTER_05.,INFRA_CLUSTER_05,0.5,active,EVD_005586
INFRA_005587,ACT_0002,tls_certificate,cert-synth-5587,SRC_003825,2026-08-28T00:00:00Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.35,active,EVD_005587
INFRA_005588,ACT_0048,server_status_exposure,infra-host-5588.synthetic,SRC_004654,2026-08-10T00:00:00Z,"Simulated status endpoint exposure detected on infra-host-5588.synthetic (non-exploitative, metadata only).",INFRA_CLUSTER_26,0.19,stale,EVD_005588
INFRA_005589,,server_banner,banner-synth-nginx-45,SRC_002345,2026-08-02T00:00:00Z,Server banner fingerprint 'banner-synth-nginx-45' matches prior observations in INFRA_CLUSTER_25.,INFRA_CLUSTER_25,0.6,stale,EVD_005589
INFRA_005590,,tls_certificate,cert-synth-5590,SRC_004308,2026-08-29T04:35:29Z,Certificate metadata overlaps with synthetic domain group INFRA_CLUSTER_30.,INFRA_CLUSTER_30,0.34,unverified,EVD_005590
INFRA_005591,ACT_0040,server_banner,banner-synth-apache-47,SRC_004753,2026-08-06T00:00:00Z,Server banner fingerprint 'banner-synth-apache-47' matches prior observations in INFRA_CLUSTER_10.,INFRA_CLUSTER_10,0.74,unverified,EVD_005591
INFRA_005592,ACT_0018,hosting_fingerprint,infra-host-5592.synthetic,SRC_001882,2026-08-25T00:00:00Z,Hosting fingerprint for infra-host-5592.synthetic consistent with other INFRA_CLUSTER_36 infrastructure.,INFRA_CLUSTER_36,0.51,active,EVD_005592
INFRA_005593,ACT_0045,server_banner,banner-synth-apache-49,SRC_001453,2024-05-18T22:51:37Z,Server banner fingerprint 'banner-synth-apache-49' matches prior observations in INFRA_CLUSTER_39.,INFRA_CLUSTER_39,0.38,retired,EVD_005593
INFRA_005594,,certificate_metadata,infra-host-5594.synthetic,SRC_005064,2026-08-07T00:00:00Z,Certificate issuance pattern for infra-host-5594.synthetic aligns with INFRA_CLUSTER_01 timeline.,INFRA_CLUSTER_01,0.35,active,EVD_005594
INFRA_005595,,clearnet_association,infra-host-5595.synthetic,SRC_005649,2026-08-18T00:00:00Z,"Clearnet mirror association found for infra-host-5595.synthetic, weak confidence link to INFRA_CLUSTER_28.",INFRA_CLUSTER_28,0.29,stale,EVD_005595
INFRA_005596,ACT_0016,dns_relationship,infra-host-5596.synthetic,SRC_001117,2024-09-20T21:36:22Z,DNS relationship links infra-host-5596.synthetic to other nodes in INFRA_CLUSTER_02.,INFRA_CLUSTER_02,0.29,unverified,EVD_005596
INFRA_005597,ACT_0010,descriptor_inconsistency,infra-host-5597.synthetic,SRC_001159,2025-04-12T22:51:37Z,Descriptor metadata for infra-host-5597.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.07,retired,EVD_005597
INFRA_005598,ACT_0047,clearnet_association,infra-host-5598.synthetic,SRC_002013,2026-08-14T00:00:00Z,"Clearnet mirror association found for infra-host-5598.synthetic, weak confidence link to INFRA_CLUSTER_36.",INFRA_CLUSTER_36,0.47,stale,EVD_005598
INFRA_005599,ACT_0023,dns_relationship,infra-host-5599.synthetic,SRC_002939,2026-08-02T00:00:00Z,DNS relationship links infra-host-5599.synthetic to other nodes in INFRA_CLUSTER_26.,INFRA_CLUSTER_26,0.49,unverified,EVD_005599
INFRA_005600,ACT_0001,domain,demo-node-5600.synthetic,SRC_003779,2026-08-31T00:00:00Z,Synthetic domain demo-node-5600.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_08.,INFRA_CLUSTER_08,0.85,stale,EVD_005600
INFRA_005601,,descriptor_inconsistency,infra-host-5601.synthetic,SRC_003827,2026-08-11T00:00:00Z,Descriptor metadata for infra-host-5601.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_38.,INFRA_CLUSTER_38,0.63,stale,EVD_005601
INFRA_005602,ACT_0041,dns_relationship,infra-host-5602.synthetic,SRC_005637,2024-07-19T01:12:14Z,DNS relationship links infra-host-5602.synthetic to other nodes in INFRA_CLUSTER_07.,INFRA_CLUSTER_07,0.62,active,EVD_005602
INFRA_005603,ACT_0040,clearnet_association,infra-host-5603.synthetic,SRC_005265,2026-04-16T21:22:52Z,"Clearnet mirror association found for infra-host-5603.synthetic, weak confidence link to INFRA_CLUSTER_10.",INFRA_CLUSTER_10,0.57,retired,EVD_005603
INFRA_005604,ACT_0012,server_banner,banner-synth-caddy-60,SRC_003045,2025-09-03T10:59:17Z,Server banner fingerprint 'banner-synth-caddy-60' matches prior observations in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.19,retired,EVD_005604
INFRA_005605,ACT_0012,server_banner,banner-synth-nginx-61,SRC_005566,2026-08-14T00:00:00Z,Server banner fingerprint 'banner-synth-nginx-61' matches prior observations in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.19,active,EVD_005605
INFRA_005606,ACT_0002,dns_relationship,infra-host-5606.synthetic,SRC_003599,2026-01-26T21:36:22Z,DNS relationship links infra-host-5606.synthetic to other nodes in INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.18,retired,EVD_005606
INFRA_005607,ACT_0050,server_banner,banner-synth-nginx-63,SRC_003673,2026-08-09T00:00:00Z,Server banner fingerprint 'banner-synth-nginx-63' matches prior observations in INFRA_CLUSTER_25.,INFRA_CLUSTER_25,0.5,retired,EVD_005607
INFRA_005608,ACT_0006,descriptor_inconsistency,infra-host-5608.synthetic,SRC_002418,2026-08-31T00:00:00Z,Descriptor metadata for infra-host-5608.synthetic shows inconsistency suggesting shared operator in INFRA_CLUSTER_15.,INFRA_CLUSTER_15,0.39,stale,EVD_005608
INFRA_005609,ACT_0029,service_banner,banner-synth-nginx-65,SRC_003701,2026-09-01T00:00:00Z,Service banner text for banner-synth-nginx-65 closely matches banner text used elsewhere in INFRA_CLUSTER_24.,INFRA_CLUSTER_24,0.35,active,EVD_005609
INFRA_005610,ACT_0002,domain,demo-node-5610.synthetic,SRC_004133,2025-01-17T21:47:44Z,Synthetic domain demo-node-5610.synthetic resolved via simulated crawler pass; associated with cluster INFRA_CLUSTER_12.,INFRA_CLUSTER_12,0.57,retired,EVD_005610
INFRA_005611,ACT_0038,service_banner,banner-synth-nginx-67,SRC_001036,2026-08-24T00:00:00Z,Service banner text for banner-synth-nginx-67 closely matches banner text used elsewhere in INFRA_CLUSTER_29.,INFRA_CLUSTER_29,0.45,unverified,EVD_005611
INFRA_005612,,hosting_fingerprint,infra-host-5612.synthetic,SRC_002128,2024-08-04T08:56:39Z,Hosting fingerprint for infra-host-5612.synthetic consistent with other INFRA_CLUSTER_31 infrastructure.,INFRA_CLUSTER_31,0.21,active,EVD_005612
INFRA_005613,,certificate_metadata,infra-host-5613.synthetic,SRC_002430,2026-08-22T00:00:00Z,Certificate issuance pattern for infra-host-5613.synthetic aligns with INFRA_CLUSTER_23 timeline.,INFRA_CLUSTER_23,0.33,unverified,EVD_005613
INFRA_005614,,hosting_fingerprint,infra-host-5614.synthetic,SRC_005671,2026-08-08T00:00:00Z,Hosting fingerprint for infra-host-5614.synthetic consistent with other INFRA_CLUSTER_14 infrastructure.,INFRA_CLUSTER_14,0.35,active,EVD_005614
INFRA_005615,ACT_0026,certificate_metadata,infra-host-5615.synthetic,SRC_001138,2026-08-24T00:00:00Z,Certificate issuance pattern for infra-host-5615.synthetic aligns with INFRA_CLUSTER_10 timeline.,INFRA_CLUSTER_10,0.36,retired,EVD_005615
