relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,source_id,timestamp,confidence,evidence_id,relationship_status
REL_019588,wallet,WALLET_SYN_0052,TRANSACTED_WITH,wallet,WALLET_SYN_0076,SRC_003897,2026-08-21T00:00:00Z,0.74,EVD_119588,confirmed
REL_019589,wallet,WALLET_SYN_0149,CONNECTED_TO,wallet,WALLET_SYN_0174,SRC_000574,2026-06-04T15:43:16Z,0.71,EVD_119589,confirmed
REL_019590,wallet,WALLET_SYN_0149,TRANSACTED_WITH,wallet,WALLET_SYN_0174,SRC_003316,2026-06-04T15:43:16Z,0.71,EVD_119590,confirmed
REL_019591,wallet,WALLET_SYN_0064,CONNECTED_TO,wallet,WALLET_SYN_0049,SRC_005851,2024-12-28T22:04:42Z,0.4,EVD_119591,confirmed
REL_019592,wallet,WALLET_SYN_0064,TRANSACTED_WITH,wallet,WALLET_SYN_0049,SRC_001513,2024-12-28T22:04:42Z,0.4,EVD_119592,confirmed
REL_019593,wallet,WALLET_SYN_0038,CONNECTED_TO,wallet,WALLET_SYN_0218,SRC_000544,2026-08-07T11:56:59Z,0.43,EVD_119593,confirmed
REL_019594,wallet,WALLET_SYN_0038,TRANSACTED_WITH,wallet,WALLET_SYN_0218,SRC_003804,2026-08-07T11:56:59Z,0.43,EVD_119594,confirmed
REL_019595,wallet,WALLET_SYN_0161,CONNECTED_TO,wallet,WALLET_SYN_0192,SRC_000664,2026-08-13T00:00:00Z,0.47,EVD_119595,confirmed
REL_019596,wallet,WALLET_SYN_0161,TRANSACTED_WITH,wallet,WALLET_SYN_0192,SRC_005754,2026-08-13T00:00:00Z,0.47,EVD_119596,confirmed
REL_019597,wallet,WALLET_SYN_0022,CONNECTED_TO,wallet,WALLET_SYN_0128,SRC_003520,2026-08-16T00:00:00Z,0.37,EVD_119597,confirmed
REL_019598,wallet,WALLET_SYN_0022,TRANSACTED_WITH,wallet,WALLET_SYN_0128,SRC_000386,2026-08-16T00:00:00Z,0.37,EVD_119598,confirmed
REL_019599,wallet,WALLET_SYN_0078,CONNECTED_TO,wallet,WALLET_SYN_0159,SRC_005369,2024-12-25T20:28:06Z,0.55,EVD_119599,confirmed
REL_019600,wallet,WALLET_SYN_0078,TRANSACTED_WITH,wallet,WALLET_SYN_0159,SRC_000464,2024-12-25T20:28:06Z,0.55,EVD_119600,confirmed
REL_019601,wallet,WALLET_SYN_0146,CONNECTED_TO,wallet,WALLET_SYN_0157,SRC_000361,2024-06-15T18:40:31Z,0.85,EVD_119601,confirmed
REL_019602,wallet,WALLET_SYN_0146,TRANSACTED_WITH,wallet,WALLET_SYN_0157,SRC_002314,2024-06-15T18:40:31Z,0.85,EVD_119602,confirmed
REL_019603,wallet,WALLET_SYN_0050,CONNECTED_TO,wallet,WALLET_SYN_0185,SRC_005426,2025-09-26T15:43:16Z,0.83,EVD_119603,confirmed
REL_019604,wallet,WALLET_SYN_0050,TRANSACTED_WITH,wallet,WALLET_SYN_0185,SRC_003954,2025-09-26T15:43:16Z,0.83,EVD_119604,confirmed
REL_019605,wallet,WALLET_SYN_0001,CONNECTED_TO,wallet,WALLET_SYN_0072,SRC_004249,2025-11-19T21:47:44Z,0.8,EVD_119605,confirmed
REL_019606,wallet,WALLET_SYN_0001,TRANSACTED_WITH,wallet,WALLET_SYN_0072,SRC_002007,2025-11-19T21:47:44Z,0.8,EVD_119606,confirmed
REL_019607,wallet,WALLET_SYN_0129,CONNECTED_TO,wallet,WALLET_SYN_0127,SRC_000159,2026-08-24T00:00:00Z,0.63,EVD_119607,confirmed
REL_019608,wallet,WALLET_SYN_0129,TRANSACTED_WITH,wallet,WALLET_SYN_0127,SRC_005020,2026-08-24T00:00:00Z,0.63,EVD_119608,confirmed
REL_019609,wallet,WALLET_SYN_0091,CONNECTED_TO,wallet,WALLET_SYN_0196,SRC_004114,2026-08-15T00:00:00Z,0.37,EVD_119609,confirmed
REL_019610,wallet,WALLET_SYN_0091,TRANSACTED_WITH,wallet,WALLET_SYN_0196,SRC_002030,2026-08-15T00:00:00Z,0.37,EVD_119610,confirmed
REL_019611,wallet,WALLET_SYN_0165,CONNECTED_TO,wallet,WALLET_SYN_0203,SRC_005444,2026-08-19T00:00:00Z,0.5,EVD_119611,confirmed
REL_019612,wallet,WALLET_SYN_0165,TRANSACTED_WITH,wallet,WALLET_SYN_0203,SRC_001233,2026-08-19T00:00:00Z,0.5,EVD_119612,confirmed
REL_019613,wallet,WALLET_SYN_0096,CONNECTED_TO,wallet,WALLET_SYN_0036,SRC_000364,2026-03-10T02:17:28Z,0.67,EVD_119613,confirmed
REL_019614,wallet,WALLET_SYN_0096,TRANSACTED_WITH,wallet,WALLET_SYN_0036,SRC_000238,2026-03-10T02:17:28Z,0.67,EVD_119614,confirmed
REL_019615,wallet,WALLET_SYN_0062,CONNECTED_TO,wallet,WALLET_SYN_0187,SRC_005410,2024-10-18T18:21:03Z,0.77,EVD_119615,confirmed
REL_019616,wallet,WALLET_SYN_0062,TRANSACTED_WITH,wallet,WALLET_SYN_0187,SRC_004474,2024-10-18T18:21:03Z,0.77,EVD_119616,confirmed
REL_019617,wallet,WALLET_SYN_0159,CONNECTED_TO,wallet,WALLET_SYN_0049,SRC_003636,2025-03-26T19:31:51Z,0.95,EVD_119617,confirmed
REL_019618,wallet,WALLET_SYN_0159,TRANSACTED_WITH,wallet,WALLET_SYN_0049,SRC_003840,2025-03-26T19:31:51Z,0.95,EVD_119618,confirmed
REL_019619,wallet,WALLET_SYN_0158,CONNECTED_TO,wallet,WALLET_SYN_0166,SRC_002143,2026-07-07T12:12:24Z,0.71,EVD_119619,confirmed
REL_019620,wallet,WALLET_SYN_0158,TRANSACTED_WITH,wallet,WALLET_SYN_0166,SRC_000686,2026-07-07T12:12:24Z,0.71,EVD_119620,confirmed
REL_019621,wallet,WALLET_SYN_0045,CONNECTED_TO,wallet,WALLET_SYN_0130,SRC_003184,2026-06-24T15:47:40Z,0.59,EVD_119621,confirmed
REL_019622,wallet,WALLET_SYN_0045,TRANSACTED_WITH,wallet,WALLET_SYN_0130,SRC_001908,2026-06-24T15:47:40Z,0.59,EVD_119622,confirmed
REL_019623,wallet,WALLET_SYN_0160,CONNECTED_TO,wallet,WALLET_SYN_0197,SRC_004446,2026-08-05T00:00:00Z,0.62,EVD_119623,confirmed
REL_019624,wallet,WALLET_SYN_0160,TRANSACTED_WITH,wallet,WALLET_SYN_0197,SRC_001474,2026-08-05T00:00:00Z,0.62,EVD_119624,confirmed
REL_019625,wallet,WALLET_SYN_0155,CONNECTED_TO,wallet,WALLET_SYN_0101,SRC_005212,2025-07-24T18:00:37Z,0.21,EVD_119625,confirmed
REL_019626,wallet,WALLET_SYN_0155,TRANSACTED_WITH,wallet,WALLET_SYN_0101,SRC_001613,2025-07-24T18:00:37Z,0.21,EVD_119626,confirmed
REL_019627,wallet,WALLET_SYN_0076,CONNECTED_TO,wallet,WALLET_SYN_0192,SRC_002028,2024-11-05T04:37:32Z,0.38,EVD_119627,confirmed
REL_019628,wallet,WALLET_SYN_0076,TRANSACTED_WITH,wallet,WALLET_SYN_0192,SRC_005370,2024-11-05T04:37:32Z,0.38,EVD_119628,confirmed
REL_019629,wallet,WALLET_SYN_0058,CONNECTED_TO,wallet,WALLET_SYN_0039,SRC_004984,2026-08-31T00:00:00Z,0.88,EVD_119629,confirmed
REL_019630,wallet,WALLET_SYN_0058,TRANSACTED_WITH,wallet,WALLET_SYN_0039,SRC_000711,2026-08-31T00:00:00Z,0.88,EVD_119630,confirmed
REL_019631,wallet,WALLET_SYN_0143,CONNECTED_TO,wallet,WALLET_SYN_0172,SRC_001201,2026-07-10T01:19:15Z,0.54,EVD_119631,confirmed
REL_019632,wallet,WALLET_SYN_0143,TRANSACTED_WITH,wallet,WALLET_SYN_0172,SRC_000285,2026-07-10T01:19:15Z,0.54,EVD_119632,confirmed
REL_019633,wallet,WALLET_SYN_0139,CONNECTED_TO,wallet,WALLET_SYN_0145,SRC_001611,2026-08-03T00:00:00Z,0.65,EVD_119633,confirmed
REL_019634,wallet,WALLET_SYN_0139,TRANSACTED_WITH,wallet,WALLET_SYN_0145,SRC_004031,2026-08-03T00:00:00Z,0.65,EVD_119634,confirmed
REL_019635,wallet,WALLET_SYN_0081,CONNECTED_TO,wallet,WALLET_SYN_0071,SRC_000672,2026-07-20T00:47:04Z,0.84,EVD_119635,confirmed
REL_019636,wallet,WALLET_SYN_0081,TRANSACTED_WITH,wallet,WALLET_SYN_0071,SRC_000890,2026-07-20T00:47:04Z,0.84,EVD_119636,confirmed
REL_019637,wallet,WALLET_SYN_0187,CONNECTED_TO,wallet,WALLET_SYN_0064,SRC_002002,2025-02-03T18:00:37Z,0.8,EVD_119637,confirmed
REL_019638,wallet,WALLET_SYN_0187,TRANSACTED_WITH,wallet,WALLET_SYN_0064,SRC_000510,2025-02-03T18:00:37Z,0.8,EVD_119638,confirmed
REL_019639,wallet,WALLET_SYN_0033,CONNECTED_TO,wallet,WALLET_SYN_0059,SRC_002872,2026-08-20T00:00:00Z,0.58,EVD_119639,confirmed
REL_019640,wallet,WALLET_SYN_0033,TRANSACTED_WITH,wallet,WALLET_SYN_0059,SRC_004573,2026-08-20T00:00:00Z,0.58,EVD_119640,confirmed
REL_019641,wallet,WALLET_SYN_0206,CONNECTED_TO,wallet,WALLET_SYN_0052,SRC_001751,2025-10-29T19:31:51Z,0.7,EVD_119641,confirmed
REL_019642,wallet,WALLET_SYN_0206,TRANSACTED_WITH,wallet,WALLET_SYN_0052,SRC_004542,2025-10-29T19:31:51Z,0.7,EVD_119642,confirmed
REL_019643,wallet,WALLET_SYN_0097,CONNECTED_TO,wallet,WALLET_SYN_0199,SRC_004547,2026-08-07T00:00:00Z,0.92,EVD_119643,confirmed
REL_019644,wallet,WALLET_SYN_0097,TRANSACTED_WITH,wallet,WALLET_SYN_0199,SRC_005102,2026-08-07T00:00:00Z,0.92,EVD_119644,confirmed
REL_019645,wallet,WALLET_SYN_0054,CONNECTED_TO,wallet,WALLET_SYN_0056,SRC_000253,2025-02-14T18:40:31Z,0.63,EVD_119645,confirmed
REL_019646,wallet,WALLET_SYN_0054,TRANSACTED_WITH,wallet,WALLET_SYN_0056,SRC_001288,2025-02-14T18:40:31Z,0.63,EVD_119646,confirmed
REL_019647,wallet,WALLET_SYN_0014,CONNECTED_TO,wallet,WALLET_SYN_0217,SRC_005644,2026-08-31T00:00:00Z,0.49,EVD_119647,confirmed
REL_019648,wallet,WALLET_SYN_0014,TRANSACTED_WITH,wallet,WALLET_SYN_0217,SRC_002194,2026-08-31T00:00:00Z,0.49,EVD_119648,confirmed
REL_019649,wallet,WALLET_SYN_0132,CONNECTED_TO,wallet,WALLET_SYN_0097,SRC_002131,2025-12-03T19:15:51Z,0.7,EVD_119649,confirmed
REL_019650,wallet,WALLET_SYN_0132,TRANSACTED_WITH,wallet,WALLET_SYN_0097,SRC_001119,2025-12-03T19:15:51Z,0.7,EVD_119650,confirmed
REL_019651,wallet,WALLET_SYN_0127,CONNECTED_TO,wallet,WALLET_SYN_0156,SRC_002313,2025-05-15T20:28:06Z,0.64,EVD_119651,confirmed
REL_019652,wallet,WALLET_SYN_0127,TRANSACTED_WITH,wallet,WALLET_SYN_0156,SRC_000715,2025-05-15T20:28:06Z,0.64,EVD_119652,confirmed
REL_019653,wallet,WALLET_SYN_0195,CONNECTED_TO,wallet,WALLET_SYN_0198,SRC_000546,2026-08-23T00:00:00Z,0.7,EVD_119653,confirmed
REL_019654,wallet,WALLET_SYN_0195,TRANSACTED_WITH,wallet,WALLET_SYN_0198,SRC_001488,2026-08-23T00:00:00Z,0.7,EVD_119654,confirmed
REL_019655,wallet,WALLET_SYN_0108,CONNECTED_TO,wallet,WALLET_SYN_0177,SRC_004916,2026-08-12T00:00:00Z,0.24,EVD_119655,confirmed
REL_019656,wallet,WALLET_SYN_0108,TRANSACTED_WITH,wallet,WALLET_SYN_0177,SRC_005758,2026-08-12T00:00:00Z,0.24,EVD_119656,confirmed
REL_019657,wallet,WALLET_SYN_0013,CONNECTED_TO,wallet,WALLET_SYN_0048,SRC_005615,2026-08-27T00:00:00Z,0.89,EVD_119657,confirmed
REL_019658,wallet,WALLET_SYN_0013,TRANSACTED_WITH,wallet,WALLET_SYN_0048,SRC_001861,2026-08-27T00:00:00Z,0.89,EVD_119658,confirmed
REL_019659,wallet,WALLET_SYN_0191,CONNECTED_TO,wallet,WALLET_SYN_0211,SRC_004101,2026-08-18T00:00:00Z,0.45,EVD_119659,confirmed
REL_019660,wallet,WALLET_SYN_0191,TRANSACTED_WITH,wallet,WALLET_SYN_0211,SRC_004228,2026-08-18T00:00:00Z,0.45,EVD_119660,confirmed
REL_019661,wallet,WALLET_SYN_0051,CONNECTED_TO,wallet,WALLET_SYN_0059,SRC_000472,2024-06-10T18:40:31Z,0.87,EVD_119661,confirmed
REL_019662,wallet,WALLET_SYN_0051,TRANSACTED_WITH,wallet,WALLET_SYN_0059,SRC_002869,2024-06-10T18:40:31Z,0.87,EVD_119662,confirmed
REL_019663,wallet,WALLET_SYN_0136,CONNECTED_TO,wallet,WALLET_SYN_0185,SRC_000400,2026-08-25T00:00:00Z,0.75,EVD_119663,confirmed
REL_019664,wallet,WALLET_SYN_0136,TRANSACTED_WITH,wallet,WALLET_SYN_0185,SRC_003782,2026-08-25T00:00:00Z,0.75,EVD_119664,confirmed
REL_019665,wallet,WALLET_SYN_0090,CONNECTED_TO,wallet,WALLET_SYN_0083,SRC_001714,2025-10-22T19:15:51Z,0.58,EVD_119665,confirmed
REL_019666,wallet,WALLET_SYN_0090,TRANSACTED_WITH,wallet,WALLET_SYN_0083,SRC_000697,2025-10-22T19:15:51Z,0.58,EVD_119666,confirmed
REL_019667,wallet,WALLET_SYN_0075,CONNECTED_TO,wallet,WALLET_SYN_0006,SRC_004502,2025-05-13T13:12:42Z,0.87,EVD_119667,confirmed
REL_019668,wallet,WALLET_SYN_0075,TRANSACTED_WITH,wallet,WALLET_SYN_0006,SRC_000350,2025-05-13T13:12:42Z,0.87,EVD_119668,confirmed
REL_019669,wallet,WALLET_SYN_0132,CONNECTED_TO,wallet,WALLET_SYN_0079,SRC_000158,2025-01-21T18:00:37Z,0.66,EVD_119669,confirmed
REL_019670,wallet,WALLET_SYN_0132,TRANSACTED_WITH,wallet,WALLET_SYN_0079,SRC_001958,2025-01-21T18:00:37Z,0.66,EVD_119670,confirmed
REL_019671,wallet,WALLET_SYN_0074,CONNECTED_TO,wallet,WALLET_SYN_0087,SRC_001516,2025-05-10T20:05:11Z,0.67,EVD_119671,confirmed
REL_019672,wallet,WALLET_SYN_0074,TRANSACTED_WITH,wallet,WALLET_SYN_0087,SRC_003884,2025-05-10T20:05:11Z,0.67,EVD_119672,confirmed
REL_019673,wallet,WALLET_SYN_0084,CONNECTED_TO,wallet,WALLET_SYN_0140,SRC_005720,2026-03-15T10:13:48Z,0.69,EVD_119673,confirmed
REL_019674,wallet,WALLET_SYN_0084,TRANSACTED_WITH,wallet,WALLET_SYN_0140,SRC_001600,2026-03-15T10:13:48Z,0.69,EVD_119674,confirmed
REL_019675,wallet,WALLET_SYN_0022,CONNECTED_TO,wallet,WALLET_SYN_0073,SRC_001246,2026-08-27T00:00:00Z,0.53,EVD_119675,confirmed
REL_019676,wallet,WALLET_SYN_0022,TRANSACTED_WITH,wallet,WALLET_SYN_0073,SRC_003070,2026-08-27T00:00:00Z,0.53,EVD_119676,confirmed
REL_019677,wallet,WALLET_SYN_0124,CONNECTED_TO,wallet,WALLET_SYN_0121,SRC_001832,2026-03-21T00:47:04Z,0.38,EVD_119677,confirmed
REL_019678,wallet,WALLET_SYN_0124,TRANSACTED_WITH,wallet,WALLET_SYN_0121,SRC_001625,2026-03-21T00:47:04Z,0.38,EVD_119678,confirmed
REL_019679,wallet,WALLET_SYN_0192,CONNECTED_TO,wallet,WALLET_SYN_0027,SRC_004503,2026-08-08T00:00:00Z,0.22,EVD_119679,confirmed
REL_019680,wallet,WALLET_SYN_0192,TRANSACTED_WITH,wallet,WALLET_SYN_0027,SRC_004825,2026-08-08T00:00:00Z,0.22,EVD_119680,confirmed
REL_019681,wallet,WALLET_SYN_0054,CONNECTED_TO,wallet,WALLET_SYN_0152,SRC_003173,2026-09-01T00:00:00Z,0.64,EVD_119681,confirmed
REL_019682,wallet,WALLET_SYN_0054,TRANSACTED_WITH,wallet,WALLET_SYN_0152,SRC_000263,2026-09-01T00:00:00Z,0.64,EVD_119682,confirmed
REL_019683,wallet,WALLET_SYN_0136,CONNECTED_TO,wallet,WALLET_SYN_0195,SRC_001311,2024-07-16T11:56:59Z,0.74,EVD_119683,confirmed
REL_019684,wallet,WALLET_SYN_0136,TRANSACTED_WITH,wallet,WALLET_SYN_0195,SRC_003629,2024-07-16T11:56:59Z,0.74,EVD_119684,confirmed
REL_019685,wallet,WALLET_SYN_0031,CONNECTED_TO,wallet,WALLET_SYN_0165,SRC_005084,2026-08-08T00:00:00Z,0.32,EVD_119685,confirmed
REL_019686,wallet,WALLET_SYN_0031,TRANSACTED_WITH,wallet,WALLET_SYN_0165,SRC_003898,2026-08-08T00:00:00Z,0.32,EVD_119686,confirmed
REL_019687,wallet,WALLET_SYN_0135,CONNECTED_TO,wallet,WALLET_SYN_0130,SRC_003135,2026-08-17T00:00:00Z,0.41,EVD_119687,confirmed
REL_019688,wallet,WALLET_SYN_0135,TRANSACTED_WITH,wallet,WALLET_SYN_0130,SRC_001505,2026-08-17T00:00:00Z,0.41,EVD_119688,confirmed
REL_019689,wallet,WALLET_SYN_0068,CONNECTED_TO,wallet,WALLET_SYN_0113,SRC_003263,2026-08-14T00:00:00Z,0.49,EVD_119689,confirmed
REL_019690,wallet,WALLET_SYN_0068,TRANSACTED_WITH,wallet,WALLET_SYN_0113,SRC_005575,2026-08-14T00:00:00Z,0.49,EVD_119690,confirmed
REL_019691,wallet,WALLET_SYN_0024,CONNECTED_TO,wallet,WALLET_SYN_0090,SRC_000716,2024-08-22T08:56:39Z,0.78,EVD_119691,confirmed
REL_019692,wallet,WALLET_SYN_0024,TRANSACTED_WITH,wallet,WALLET_SYN_0090,SRC_003211,2024-08-22T08:56:39Z,0.78,EVD_119692,confirmed
REL_019693,wallet,WALLET_SYN_0013,CONNECTED_TO,wallet,WALLET_SYN_0142,SRC_000767,2026-07-30T00:47:04Z,0.85,EVD_119693,confirmed
REL_019694,wallet,WALLET_SYN_0013,TRANSACTED_WITH,wallet,WALLET_SYN_0142,SRC_002415,2026-07-30T00:47:04Z,0.85,EVD_119694,confirmed
REL_019695,wallet,WALLET_SYN_0207,CONNECTED_TO,wallet,WALLET_SYN_0112,SRC_000493,2026-06-24T00:47:04Z,0.49,EVD_119695,confirmed
REL_019696,wallet,WALLET_SYN_0207,TRANSACTED_WITH,wallet,WALLET_SYN_0112,SRC_000885,2026-06-24T00:47:04Z,0.49,EVD_119696,confirmed
REL_019697,wallet,WALLET_SYN_0169,CONNECTED_TO,wallet,WALLET_SYN_0021,SRC_000877,2026-08-25T00:00:00Z,0.45,EVD_119697,confirmed
REL_019698,wallet,WALLET_SYN_0169,TRANSACTED_WITH,wallet,WALLET_SYN_0021,SRC_002477,2026-08-25T00:00:00Z,0.45,EVD_119698,confirmed
REL_019699,wallet,WALLET_SYN_0108,CONNECTED_TO,wallet,WALLET_SYN_0167,SRC_002537,2026-08-23T00:00:00Z,0.33,EVD_119699,confirmed
REL_019700,wallet,WALLET_SYN_0108,TRANSACTED_WITH,wallet,WALLET_SYN_0167,SRC_002531,2026-08-23T00:00:00Z,0.33,EVD_119700,confirmed
REL_019701,wallet,WALLET_SYN_0212,CONNECTED_TO,wallet,WALLET_SYN_0091,SRC_000625,2026-08-26T00:00:00Z,0.59,EVD_119701,confirmed
REL_019702,wallet,WALLET_SYN_0212,TRANSACTED_WITH,wallet,WALLET_SYN_0091,SRC_000212,2026-08-26T00:00:00Z,0.59,EVD_119702,confirmed
REL_019703,wallet,WALLET_SYN_0208,CONNECTED_TO,wallet,WALLET_SYN_0030,SRC_001862,2026-08-17T00:00:00Z,0.31,EVD_119703,confirmed
REL_019704,wallet,WALLET_SYN_0208,TRANSACTED_WITH,wallet,WALLET_SYN_0030,SRC_002943,2026-08-17T00:00:00Z,0.31,EVD_119704,confirmed
REL_019705,wallet,WALLET_SYN_0115,CONNECTED_TO,wallet,WALLET_SYN_0056,SRC_005411,2026-07-14T18:40:31Z,0.56,EVD_119705,confirmed
REL_019706,wallet,WALLET_SYN_0115,TRANSACTED_WITH,wallet,WALLET_SYN_0056,SRC_001143,2026-07-14T18:40:31Z,0.56,EVD_119706,confirmed
REL_019707,wallet,WALLET_SYN_0009,CONNECTED_TO,wallet,WALLET_SYN_0062,SRC_002471,2024-04-07T08:56:39Z,0.84,EVD_119707,confirmed
REL_019708,wallet,WALLET_SYN_0009,TRANSACTED_WITH,wallet,WALLET_SYN_0062,SRC_000668,2024-04-07T08:56:39Z,0.84,EVD_119708,confirmed
REL_019709,wallet,WALLET_SYN_0047,CONNECTED_TO,wallet,WALLET_SYN_0111,SRC_000034,2026-08-30T00:00:00Z,0.6,EVD_119709,confirmed
REL_019710,wallet,WALLET_SYN_0047,TRANSACTED_WITH,wallet,WALLET_SYN_0111,SRC_004202,2026-08-30T00:00:00Z,0.6,EVD_119710,confirmed
REL_019711,wallet,WALLET_SYN_0205,CONNECTED_TO,wallet,WALLET_SYN_0220,SRC_001794,2026-08-28T00:00:00Z,0.83,EVD_119711,confirmed
REL_019712,wallet,WALLET_SYN_0205,TRANSACTED_WITH,wallet,WALLET_SYN_0220,SRC_000518,2026-08-28T00:00:00Z,0.83,EVD_119712,confirmed
REL_019713,wallet,WALLET_SYN_0143,CONNECTED_TO,wallet,WALLET_SYN_0046,SRC_003908,2026-08-17T00:00:00Z,0.29,EVD_119713,confirmed
REL_019714,wallet,WALLET_SYN_0143,TRANSACTED_WITH,wallet,WALLET_SYN_0046,SRC_002885,2026-08-17T00:00:00Z,0.29,EVD_119714,confirmed
REL_019715,wallet,WALLET_SYN_0020,CONNECTED_TO,wallet,WALLET_SYN_0021,SRC_002961,2025-07-23T10:59:17Z,0.59,EVD_119715,confirmed
REL_019716,wallet,WALLET_SYN_0020,TRANSACTED_WITH,wallet,WALLET_SYN_0021,SRC_002605,2025-07-23T10:59:17Z,0.59,EVD_119716,confirmed
REL_019717,wallet,WALLET_SYN_0036,CONNECTED_TO,wallet,WALLET_SYN_0033,SRC_001358,2026-03-04T02:17:28Z,0.82,EVD_119717,confirmed
REL_019718,wallet,WALLET_SYN_0036,TRANSACTED_WITH,wallet,WALLET_SYN_0033,SRC_003749,2026-03-04T02:17:28Z,0.82,EVD_119718,confirmed
REL_019719,wallet,WALLET_SYN_0004,CONNECTED_TO,wallet,WALLET_SYN_0151,SRC_000689,2026-08-07T00:00:00Z,0.54,EVD_119719,confirmed
REL_019720,wallet,WALLET_SYN_0004,TRANSACTED_WITH,wallet,WALLET_SYN_0151,SRC_003033,2026-08-07T00:00:00Z,0.54,EVD_119720,confirmed
REL_019721,wallet,WALLET_SYN_0033,CONNECTED_TO,wallet,WALLET_SYN_0108,SRC_001169,2026-03-13T18:21:03Z,0.37,EVD_119721,confirmed
REL_019722,wallet,WALLET_SYN_0033,TRANSACTED_WITH,wallet,WALLET_SYN_0108,SRC_001717,2026-03-13T18:21:03Z,0.37,EVD_119722,confirmed
REL_019723,wallet,WALLET_SYN_0128,CONNECTED_TO,wallet,WALLET_SYN_0051,SRC_004496,2024-11-13T21:22:52Z,0.89,EVD_119723,confirmed
REL_019724,wallet,WALLET_SYN_0128,TRANSACTED_WITH,wallet,WALLET_SYN_0051,SRC_000718,2024-11-13T21:22:52Z,0.89,EVD_119724,confirmed
REL_019725,wallet,WALLET_SYN_0138,CONNECTED_TO,wallet,WALLET_SYN_0143,SRC_004278,2024-11-28T01:12:14Z,0.18,EVD_119725,confirmed
REL_019726,wallet,WALLET_SYN_0138,TRANSACTED_WITH,wallet,WALLET_SYN_0143,SRC_005207,2024-11-28T01:12:14Z,0.18,EVD_119726,confirmed
REL_019727,wallet,WALLET_SYN_0060,CONNECTED_TO,wallet,WALLET_SYN_0006,SRC_005493,2026-03-04T19:15:51Z,0.7,EVD_119727,confirmed
REL_019728,wallet,WALLET_SYN_0060,TRANSACTED_WITH,wallet,WALLET_SYN_0006,SRC_003520,2026-03-04T19:15:51Z,0.7,EVD_119728,confirmed
REL_019729,wallet,WALLET_SYN_0108,CONNECTED_TO,wallet,WALLET_SYN_0085,SRC_002954,2026-08-28T00:00:00Z,0.69,EVD_119729,confirmed
REL_019730,wallet,WALLET_SYN_0108,TRANSACTED_WITH,wallet,WALLET_SYN_0085,SRC_005328,2026-08-28T00:00:00Z,0.69,EVD_119730,confirmed
REL_019731,wallet,WALLET_SYN_0176,CONNECTED_TO,wallet,WALLET_SYN_0026,SRC_004675,2026-01-10T08:56:39Z,0.34,EVD_119731,confirmed
REL_019732,wallet,WALLET_SYN_0176,TRANSACTED_WITH,wallet,WALLET_SYN_0026,SRC_005691,2026-01-10T08:56:39Z,0.34,EVD_119732,confirmed
REL_019733,wallet,WALLET_SYN_0211,CONNECTED_TO,wallet,WALLET_SYN_0078,SRC_002394,2026-05-18T11:28:43Z,0.39,EVD_119733,confirmed
REL_019734,wallet,WALLET_SYN_0211,TRANSACTED_WITH,wallet,WALLET_SYN_0078,SRC_001475,2026-05-18T11:28:43Z,0.39,EVD_119734,confirmed
REL_019735,wallet,WALLET_SYN_0008,CONNECTED_TO,wallet,WALLET_SYN_0080,SRC_004565,2026-08-05T00:00:00Z,0.4,EVD_119735,confirmed
REL_019736,wallet,WALLET_SYN_0008,TRANSACTED_WITH,wallet,WALLET_SYN_0080,SRC_004645,2026-08-05T00:00:00Z,0.4,EVD_119736,confirmed
REL_019737,wallet,WALLET_SYN_0125,CONNECTED_TO,wallet,WALLET_SYN_0170,SRC_003284,2026-08-19T00:00:00Z,0.65,EVD_119737,confirmed
REL_019738,wallet,WALLET_SYN_0125,TRANSACTED_WITH,wallet,WALLET_SYN_0170,SRC_001224,2026-08-19T00:00:00Z,0.65,EVD_119738,confirmed
REL_019739,wallet,WALLET_SYN_0084,CONNECTED_TO,wallet,WALLET_SYN_0208,SRC_003388,2026-08-18T00:00:00Z,0.44,EVD_119739,confirmed
REL_019740,wallet,WALLET_SYN_0084,TRANSACTED_WITH,wallet,WALLET_SYN_0208,SRC_000869,2026-08-18T00:00:00Z,0.44,EVD_119740,confirmed
REL_019741,wallet,WALLET_SYN_0118,CONNECTED_TO,wallet,WALLET_SYN_0209,SRC_001378,2026-02-04T21:36:22Z,0.12,EVD_119741,confirmed
REL_019742,wallet,WALLET_SYN_0118,TRANSACTED_WITH,wallet,WALLET_SYN_0209,SRC_005183,2026-02-04T21:36:22Z,0.12,EVD_119742,confirmed
REL_019743,wallet,WALLET_SYN_0201,CONNECTED_TO,wallet,WALLET_SYN_0128,SRC_002074,2026-02-05T17:55:46Z,0.89,EVD_119743,confirmed
REL_019744,wallet,WALLET_SYN_0201,TRANSACTED_WITH,wallet,WALLET_SYN_0128,SRC_003299,2026-02-05T17:55:46Z,0.89,EVD_119744,confirmed
REL_019745,wallet,WALLET_SYN_0092,CONNECTED_TO,wallet,WALLET_SYN_0164,SRC_005520,2025-09-12T19:36:25Z,0.87,EVD_119745,confirmed
REL_019746,wallet,WALLET_SYN_0092,TRANSACTED_WITH,wallet,WALLET_SYN_0164,SRC_004771,2025-09-12T19:36:25Z,0.87,EVD_119746,confirmed
REL_019747,wallet,WALLET_SYN_0199,CONNECTED_TO,wallet,WALLET_SYN_0090,SRC_003623,2026-06-07T19:15:51Z,0.7,EVD_119747,confirmed
